transaction_id,user_id,timestamp,amount,status,payment_method,experiment_variant
txn_046692,user_08474,2024-02-09,11.44,success,card,control
txn_046693,user_08474,2024-03-18,32.11,success,card,fast_checkout
txn_046694,user_08474,2024-03-12,5.23,failed,card,fast_checkout
txn_046695,user_08474,2024-01-29,8.42,success,card,control
txn_046696,user_08474,2024-05-22,20.03,failed,card,fast_checkout
txn_046697,user_08474,2024-04-30,11.52,disputed,bank,fast_checkout
txn_046698,user_08474,2024-03-05,44.63,success,card,fast_checkout
txn_046699,user_08475,2024-06-02,75.78,success,card,fast_checkout
txn_046700,user_08475,2024-04-20,55.57,success,wallet,fast_checkout
txn_046701,user_08475,2024-03-20,27.07,success,card,fast_checkout
txn_046702,user_08475,2024-04-16,48.21,success,card,fast_checkout
txn_046703,user_08475,2024-05-02,35.82,success,card,fast_checkout
txn_046704,user_08475,2024-05-29,41.36,success,card,fast_checkout
txn_046705,user_08475,2024-06-02,19.17,success,bank,fast_checkout
txn_046706,user_08475,2024-06-03,27.51,success,card,fast_checkout
txn_046707,user_08476,2024-05-11,41.95,success,bank,fast_checkout
txn_046708,user_08476,2024-02-27,49.99,success,card,fast_checkout
txn_046709,user_08476,2024-03-12,22.12,success,card,fast_checkout
txn_046710,user_08476,2024-03-03,30.31,success,wallet,fast_checkout
txn_046711,user_08477,2024-06-26,20.86,success,card,fast_checkout
txn_046712,user_08477,2024-03-02,90.87,success,card,fast_checkout
txn_046713,user_08477,2024-04-14,25.86,success,card,fast_checkout
txn_046714,user_08478,2024-03-14,16.11,success,card,fast_checkout
txn_046715,user_08478,2024-04-03,7.09,success,card,fast_checkout
txn_046716,user_08478,2024-05-01,15.04,success,card,fast_checkout
txn_046717,user_08478,2024-05-07,82.31,success,bank,fast_checkout
txn_046718,user_08478,2024-04-05,34.26,success,card,fast_checkout
txn_046719,user_08478,2024-02-19,238.78,success,card,fast_checkout
txn_046720,user_08478,2024-06-09,19.89,success,card,fast_checkout
txn_046721,user_08479,2024-03-12,24.38,success,wallet,fast_checkout
txn_046722,user_08479,2024-02-21,34.12,success,card,fast_checkout
txn_046723,user_08479,2024-03-09,51.4,success,card,fast_checkout
txn_046724,user_08480,2024-03-03,42.27,success,card,fast_checkout
txn_046725,user_08480,2024-04-14,47.15,success,bank,fast_checkout
txn_046726,user_08480,2024-02-07,51.52,success,card,fast_checkout
txn_046727,user_08480,2024-03-15,11.39,success,card,fast_checkout
txn_046728,user_08481,2024-05-01,72.28,success,card,fast_checkout
txn_046729,user_08481,2024-01-17,15.04,success,bank,control
txn_046730,user_08481,2024-04-24,32.51,success,card,fast_checkout
txn_046731,user_08481,2024-05-01,39.35,success,bank,fast_checkout
txn_046732,user_08482,2024-04-20,175.81,success,card,fast_checkout
txn_046733,user_08482,2024-04-09,17.53,success,card,fast_checkout
txn_046734,user_08482,2024-04-24,54.82,success,card,fast_checkout
txn_046735,user_08482,2024-03-26,17.76,success,card,fast_checkout
txn_046736,user_08482,2024-05-24,6.52,success,card,fast_checkout
txn_046737,user_08483,2024-04-11,69.6,success,card,fast_checkout
txn_046738,user_08483,2024-02-19,82.93,success,card,fast_checkout
txn_046739,user_08483,2024-04-22,16.79,success,wallet,fast_checkout
txn_046740,user_08484,2024-02-27,30.14,success,card,control
txn_046741,user_08484,2024-04-30,40.69,success,card,fast_checkout
txn_046742,user_08484,2024-03-20,4.21,success,wallet,fast_checkout
txn_046743,user_08484,2024-02-21,112.4,success,bank,control
txn_046744,user_08484,2024-02-23,28.27,success,card,control
txn_046745,user_08484,2024-02-25,14.86,success,card,fast_checkout
txn_046746,user_08484,2024-04-10,19.65,success,card,fast_checkout
txn_046747,user_08484,2024-05-11,25.34,success,bank,fast_checkout
txn_046748,user_08485,2024-04-20,412.67,success,card,fast_checkout
txn_046749,user_08485,2024-01-31,838.53,success,card,control
txn_046750,user_08485,2024-04-07,171.86,success,card,fast_checkout
txn_046751,user_08485,2024-03-08,314.43,success,card,fast_checkout
txn_046752,user_08485,2024-01-29,2177.39,success,card,control
txn_046753,user_08485,2024-01-30,667.44,success,bank,control
txn_046754,user_08485,2024-04-08,866.99,failed,bank,fast_checkout
txn_046755,user_08485,2024-05-02,633.09,success,card,fast_checkout
txn_046756,user_08486,2024-05-15,19.43,success,card,fast_checkout
txn_046757,user_08486,2024-01-20,33.0,success,bank,control
txn_046758,user_08486,2024-04-10,82.24,success,bank,fast_checkout
txn_046759,user_08486,2024-05-02,70.01,success,card,fast_checkout
txn_046760,user_08486,2024-05-05,9.48,success,card,fast_checkout
txn_046761,user_08486,2024-05-08,28.81,success,card,fast_checkout
txn_046762,user_08486,2024-04-23,69.82,success,wallet,fast_checkout
txn_046763,user_08487,2024-04-24,16.94,success,card,fast_checkout
txn_046764,user_08487,2024-03-23,28.45,success,card,fast_checkout
txn_046765,user_08487,2024-05-15,55.95,success,bank,fast_checkout
txn_046766,user_08487,2024-02-09,39.88,success,card,fast_checkout
txn_046767,user_08487,2024-03-18,11.36,success,card,fast_checkout
txn_046768,user_08487,2024-01-27,9.61,success,card,control
txn_046769,user_08487,2024-03-21,14.03,success,card,fast_checkout
txn_046770,user_08487,2024-02-25,86.0,success,card,fast_checkout
txn_046771,user_08488,2024-03-04,47.87,success,card,fast_checkout
txn_046772,user_08488,2024-02-13,22.64,success,card,fast_checkout
txn_046773,user_08488,2024-05-03,6.11,success,card,fast_checkout
txn_046774,user_08489,2024-05-08,28.18,success,card,fast_checkout
txn_046775,user_08489,2024-02-24,12.7,success,bank,fast_checkout
txn_046776,user_08489,2024-05-05,25.03,failed,card,fast_checkout
txn_046777,user_08489,2024-03-06,20.29,success,bank,fast_checkout
txn_046778,user_08489,2024-03-06,22.59,success,card,fast_checkout
txn_046779,user_08490,2024-05-29,17.87,success,wallet,fast_checkout
txn_046780,user_08490,2024-05-08,34.71,success,card,fast_checkout
txn_046781,user_08490,2024-02-26,38.79,success,bank,control
txn_046782,user_08490,2024-05-12,92.02,success,card,fast_checkout
txn_046783,user_08490,2024-02-23,39.01,success,card,fast_checkout
txn_046784,user_08490,2024-05-08,53.84,success,card,fast_checkout
txn_046785,user_08491,2024-01-10,71.17,success,card,control
txn_046786,user_08491,2024-03-06,51.53,success,card,fast_checkout
txn_046787,user_08491,2024-03-27,34.01,success,card,fast_checkout
txn_046788,user_08491,2024-05-02,17.49,success,card,fast_checkout
txn_046789,user_08492,2024-04-05,6.38,success,card,fast_checkout
txn_046790,user_08492,2024-03-29,37.21,success,card,fast_checkout
txn_046791,user_08492,2024-04-28,25.3,success,bank,fast_checkout
txn_046792,user_08492,2024-04-09,58.54,success,bank,fast_checkout
txn_046793,user_08493,2024-03-22,57.31,success,card,fast_checkout
txn_046794,user_08493,2024-04-19,91.5,success,card,fast_checkout
txn_046795,user_08493,2024-03-11,94.78,success,card,fast_checkout
txn_046796,user_08493,2024-05-24,10.93,success,wallet,fast_checkout
txn_046797,user_08493,2024-02-27,23.22,success,card,control
txn_046798,user_08493,2024-05-21,65.88,success,card,fast_checkout
txn_046799,user_08494,2024-04-06,6.36,success,wallet,fast_checkout
txn_046800,user_08494,2024-04-11,6.42,success,wallet,fast_checkout
txn_046801,user_08494,2024-01-30,47.92,success,wallet,control
txn_046802,user_08495,2024-05-29,120.52,success,bank,fast_checkout
txn_046803,user_08495,2024-02-17,10.88,success,card,control
txn_046804,user_08495,2024-05-04,16.93,success,wallet,fast_checkout
txn_046805,user_08495,2024-04-02,20.35,success,card,fast_checkout
txn_046806,user_08495,2024-03-19,23.15,success,bank,fast_checkout
txn_046807,user_08495,2024-02-24,95.3,success,card,fast_checkout
txn_046808,user_08495,2024-05-16,45.15,success,bank,fast_checkout
txn_046809,user_08495,2024-05-08,100.84,success,card,fast_checkout
txn_046810,user_08496,2024-02-09,1731.43,success,wallet,control
txn_046811,user_08496,2024-04-09,440.59,success,bank,fast_checkout
txn_046812,user_08496,2024-04-13,921.86,success,bank,fast_checkout
txn_046813,user_08496,2024-05-18,1017.31,success,bank,fast_checkout
txn_046814,user_08497,2024-03-02,66.89,success,bank,fast_checkout
txn_046815,user_08497,2024-01-25,42.34,success,card,control
txn_046816,user_08497,2024-03-14,49.72,success,card,fast_checkout
txn_046817,user_08497,2024-02-29,65.35,success,card,fast_checkout
txn_046818,user_08497,2024-02-02,42.83,success,bank,fast_checkout
txn_046819,user_08497,2024-04-04,67.24,success,card,fast_checkout
txn_046820,user_08497,2024-04-29,38.51,success,card,fast_checkout
txn_046821,user_08498,2024-05-25,36.64,failed,card,fast_checkout
txn_046822,user_08498,2024-05-29,34.7,success,card,fast_checkout
txn_046823,user_08498,2024-03-23,75.82,success,bank,fast_checkout
txn_046824,user_08499,2024-04-09,421.54,success,card,fast_checkout
txn_046825,user_08499,2024-03-08,895.32,success,card,fast_checkout
txn_046826,user_08499,2024-03-30,315.2,success,card,fast_checkout
txn_046827,user_08499,2024-05-16,1201.88,success,wallet,fast_checkout
txn_046828,user_08499,2024-05-14,694.25,success,card,fast_checkout
txn_046829,user_08500,2024-04-27,360.92,success,card,fast_checkout
txn_046830,user_08500,2024-06-09,633.91,success,bank,fast_checkout
txn_046831,user_08500,2024-03-06,70.87,success,card,fast_checkout
txn_046832,user_08500,2024-04-20,166.86,success,card,fast_checkout
txn_046833,user_08500,2024-05-01,102.03,success,bank,fast_checkout
txn_046834,user_08501,2024-05-11,106.69,success,card,fast_checkout
txn_046835,user_08501,2024-05-09,118.18,success,card,fast_checkout
txn_046836,user_08501,2024-04-29,22.61,success,card,fast_checkout
txn_046837,user_08502,2024-02-27,204.77,failed,card,fast_checkout
txn_046838,user_08502,2024-02-24,105.13,success,card,fast_checkout
txn_046839,user_08502,2024-03-01,194.88,failed,card,fast_checkout
txn_046840,user_08502,2024-04-27,72.68,success,card,fast_checkout
txn_046841,user_08502,2024-02-04,132.81,success,card,fast_checkout
txn_046842,user_08502,2024-05-07,54.65,success,card,fast_checkout
txn_046843,user_08502,2024-03-14,199.81,success,card,fast_checkout
txn_046844,user_08502,2024-03-05,736.45,success,card,fast_checkout
txn_046845,user_08503,2024-02-22,57.59,success,card,control
txn_046846,user_08503,2024-03-10,36.52,success,bank,fast_checkout
txn_046847,user_08503,2024-04-19,29.35,success,card,fast_checkout
txn_046848,user_08503,2024-02-04,30.88,failed,card,fast_checkout
txn_046849,user_08503,2024-02-28,178.53,failed,card,fast_checkout
txn_046850,user_08504,2024-04-05,24.0,success,card,fast_checkout
txn_046851,user_08504,2024-06-10,299.66,success,bank,fast_checkout
txn_046852,user_08504,2024-04-30,31.12,success,card,fast_checkout
txn_046853,user_08504,2024-03-19,34.68,success,card,fast_checkout
txn_046854,user_08504,2024-03-24,66.44,success,card,fast_checkout
txn_046855,user_08504,2024-05-22,82.25,success,card,fast_checkout
txn_046856,user_08505,2024-04-08,21.35,success,card,fast_checkout
txn_046857,user_08505,2024-02-03,16.02,success,card,fast_checkout
txn_046858,user_08505,2024-03-10,15.5,success,card,fast_checkout
txn_046859,user_08505,2024-02-19,16.31,success,bank,control
txn_046860,user_08506,2024-02-14,37.55,success,bank,fast_checkout
txn_046861,user_08506,2024-01-23,6.56,disputed,card,control
txn_046862,user_08506,2024-01-25,39.8,success,wallet,control
txn_046863,user_08506,2024-04-09,20.94,success,card,fast_checkout
txn_046864,user_08506,2024-02-16,27.99,success,card,fast_checkout
txn_046865,user_08506,2024-04-03,22.91,success,bank,fast_checkout
txn_046866,user_08506,2024-02-22,38.4,success,card,control
txn_046867,user_08506,2024-04-21,25.23,success,bank,fast_checkout
txn_046868,user_08507,2024-04-07,41.75,success,card,fast_checkout
txn_046869,user_08507,2024-04-15,18.79,success,card,fast_checkout
txn_046870,user_08507,2024-03-25,32.74,success,card,fast_checkout
txn_046871,user_08507,2024-05-01,64.04,success,card,fast_checkout
txn_046872,user_08507,2024-04-28,15.07,success,card,fast_checkout
txn_046873,user_08507,2024-03-06,12.81,success,card,fast_checkout
txn_046874,user_08508,2024-03-03,30.34,success,card,fast_checkout
txn_046875,user_08508,2024-04-26,29.92,success,bank,fast_checkout
txn_046876,user_08508,2024-01-13,21.97,success,card,control
txn_046877,user_08508,2024-03-31,7.23,success,wallet,fast_checkout
txn_046878,user_08508,2024-01-25,65.37,success,card,control
txn_046879,user_08508,2024-03-13,42.96,success,card,fast_checkout
txn_046880,user_08509,2024-02-17,42.23,success,card,control
txn_046881,user_08509,2024-04-30,19.92,success,card,fast_checkout
txn_046882,user_08509,2024-04-05,48.45,success,card,fast_checkout
txn_046883,user_08509,2024-04-13,285.49,success,card,fast_checkout
txn_046884,user_08509,2024-04-14,87.21,success,card,fast_checkout
txn_046885,user_08509,2024-04-24,54.66,success,card,fast_checkout
txn_046886,user_08509,2024-05-22,11.69,success,bank,fast_checkout
txn_046887,user_08510,2024-03-08,19.26,success,card,fast_checkout
txn_046888,user_08510,2024-03-14,80.98,success,card,fast_checkout
txn_046889,user_08510,2024-03-27,31.86,success,card,fast_checkout
txn_046890,user_08510,2024-03-16,47.58,success,bank,fast_checkout
txn_046891,user_08510,2024-04-14,13.1,success,card,fast_checkout
txn_046892,user_08510,2024-05-13,11.78,success,card,fast_checkout
txn_046893,user_08511,2024-05-27,7.42,success,card,fast_checkout
txn_046894,user_08511,2024-04-23,9.06,success,card,fast_checkout
txn_046895,user_08511,2024-03-26,39.01,success,card,fast_checkout
txn_046896,user_08511,2024-02-20,26.16,failed,card,control
txn_046897,user_08511,2024-05-29,69.79,success,card,fast_checkout
txn_046898,user_08511,2024-05-30,5.42,success,card,fast_checkout
txn_046899,user_08512,2024-04-15,47.71,success,card,fast_checkout
txn_046900,user_08512,2024-04-20,12.25,success,wallet,fast_checkout
txn_046901,user_08512,2024-03-11,85.26,success,card,fast_checkout
txn_046902,user_08512,2024-04-02,62.43,success,card,fast_checkout
txn_046903,user_08512,2024-03-24,61.48,failed,bank,fast_checkout
txn_046904,user_08512,2024-05-16,12.67,disputed,card,fast_checkout
txn_046905,user_08512,2024-03-15,74.16,success,card,fast_checkout
txn_046906,user_08512,2024-02-16,17.01,success,card,fast_checkout
txn_046907,user_08513,2024-02-27,21.93,success,card,fast_checkout
txn_046908,user_08513,2024-05-28,43.83,success,bank,fast_checkout
txn_046909,user_08513,2024-04-15,43.72,success,card,fast_checkout
txn_046910,user_08513,2024-03-04,12.72,success,bank,fast_checkout
txn_046911,user_08513,2024-03-16,41.56,success,card,fast_checkout
txn_046912,user_08513,2024-03-03,27.13,failed,card,fast_checkout
txn_046913,user_08514,2024-02-26,38.86,success,card,control
txn_046914,user_08514,2024-04-22,18.69,success,bank,fast_checkout
txn_046915,user_08514,2024-03-28,20.33,success,card,fast_checkout
txn_046916,user_08514,2024-02-14,60.2,success,wallet,fast_checkout
txn_046917,user_08515,2024-04-08,990.65,success,card,fast_checkout
txn_046918,user_08515,2024-05-22,1278.55,success,wallet,fast_checkout
txn_046919,user_08515,2024-05-27,940.6,success,card,fast_checkout
txn_046920,user_08515,2024-04-21,712.8,success,card,fast_checkout
txn_046921,user_08516,2024-02-02,46.58,success,card,fast_checkout
txn_046922,user_08516,2024-03-09,117.59,success,wallet,fast_checkout
txn_046923,user_08516,2024-03-31,10.57,success,card,fast_checkout
txn_046924,user_08516,2024-05-03,8.15,success,card,fast_checkout
txn_046925,user_08516,2024-03-17,16.75,success,wallet,fast_checkout
txn_046926,user_08516,2024-03-09,64.22,success,card,fast_checkout
txn_046927,user_08516,2024-05-03,66.67,success,card,fast_checkout
txn_046928,user_08516,2024-02-26,46.25,success,card,fast_checkout
txn_046929,user_08517,2024-05-28,15.5,success,card,fast_checkout
txn_046930,user_08517,2024-02-06,38.48,success,card,fast_checkout
txn_046931,user_08517,2024-03-19,15.22,success,card,fast_checkout
txn_046932,user_08517,2024-03-10,15.27,failed,card,fast_checkout
txn_046933,user_08517,2024-04-28,26.35,success,wallet,fast_checkout
txn_046934,user_08517,2024-03-05,17.01,success,card,fast_checkout
txn_046935,user_08517,2024-02-04,16.05,success,card,fast_checkout
txn_046936,user_08518,2024-04-30,194.55,success,wallet,fast_checkout
txn_046937,user_08518,2024-06-23,287.37,success,card,fast_checkout
txn_046938,user_08518,2024-04-21,247.37,success,card,fast_checkout
txn_046939,user_08519,2024-06-11,47.24,success,card,fast_checkout
txn_046940,user_08519,2024-04-10,25.79,success,bank,fast_checkout
txn_046941,user_08519,2024-04-08,42.7,success,bank,fast_checkout
txn_046942,user_08519,2024-04-26,69.01,success,bank,fast_checkout
txn_046943,user_08519,2024-05-02,20.05,success,card,fast_checkout
txn_046944,user_08519,2024-05-02,35.89,failed,bank,fast_checkout
txn_046945,user_08519,2024-06-06,26.54,failed,card,fast_checkout
txn_046946,user_08520,2024-02-07,120.29,success,bank,control
txn_046947,user_08520,2024-02-08,119.54,success,card,fast_checkout
txn_046948,user_08520,2024-03-09,101.51,success,card,fast_checkout
txn_046949,user_08520,2024-03-19,243.96,success,card,fast_checkout
txn_046950,user_08520,2024-02-24,388.27,success,bank,fast_checkout
txn_046951,user_08520,2024-03-25,771.32,success,card,fast_checkout
txn_046952,user_08520,2024-03-19,175.64,success,card,fast_checkout
txn_046953,user_08520,2024-04-05,283.71,success,card,fast_checkout
txn_046954,user_08521,2024-03-31,15.97,success,card,fast_checkout
txn_046955,user_08521,2024-04-01,100.38,success,card,fast_checkout
txn_046956,user_08521,2024-05-23,36.22,success,bank,fast_checkout
txn_046957,user_08521,2024-03-25,14.33,success,card,fast_checkout
txn_046958,user_08521,2024-04-25,3.61,success,card,fast_checkout
txn_046959,user_08522,2024-02-21,130.98,success,card,control
txn_046960,user_08522,2024-03-11,21.42,success,bank,fast_checkout
txn_046961,user_08522,2024-03-19,60.97,failed,card,fast_checkout
txn_046962,user_08522,2024-04-01,10.18,success,bank,fast_checkout
txn_046963,user_08522,2024-04-20,45.22,success,card,fast_checkout
txn_046964,user_08522,2024-03-20,101.06,success,card,fast_checkout
txn_046965,user_08523,2024-03-15,95.06,success,card,fast_checkout
txn_046966,user_08523,2024-04-23,53.45,success,card,fast_checkout
txn_046967,user_08523,2024-03-26,75.42,success,card,fast_checkout
txn_046968,user_08523,2024-06-02,41.35,success,card,fast_checkout
txn_046969,user_08523,2024-04-24,34.14,success,card,fast_checkout
txn_046970,user_08523,2024-06-15,16.56,success,card,fast_checkout
txn_046971,user_08523,2024-02-27,180.1,failed,card,fast_checkout
txn_046972,user_08524,2024-03-14,26.59,success,card,fast_checkout
txn_046973,user_08524,2024-04-23,118.17,success,card,fast_checkout
txn_046974,user_08524,2024-03-23,29.22,success,card,fast_checkout
txn_046975,user_08524,2024-02-29,60.95,success,bank,fast_checkout
txn_046976,user_08524,2024-01-23,63.59,success,bank,control
txn_046977,user_08524,2024-03-05,6.7,success,card,fast_checkout
txn_046978,user_08525,2024-05-12,34.64,success,card,fast_checkout
txn_046979,user_08525,2024-03-12,61.34,success,card,fast_checkout
txn_046980,user_08525,2024-02-11,161.44,success,wallet,fast_checkout
txn_046981,user_08525,2024-03-09,118.68,success,card,fast_checkout
txn_046982,user_08525,2024-02-15,16.45,success,bank,fast_checkout
txn_046983,user_08525,2024-02-12,41.55,success,card,fast_checkout
txn_046984,user_08525,2024-05-09,45.61,success,card,fast_checkout
txn_046985,user_08525,2024-04-10,16.91,success,card,fast_checkout
txn_046986,user_08526,2024-01-31,240.68,success,card,control
txn_046987,user_08526,2024-03-31,887.26,success,card,fast_checkout
txn_046988,user_08526,2024-05-09,99.5,success,bank,fast_checkout
txn_046989,user_08527,2024-04-01,130.05,success,card,fast_checkout
txn_046990,user_08527,2024-01-30,218.49,disputed,card,control
txn_046991,user_08527,2024-03-04,93.65,success,card,fast_checkout
txn_046992,user_08527,2024-02-26,94.03,success,card,fast_checkout
txn_046993,user_08527,2024-01-31,197.83,success,card,control
txn_046994,user_08527,2024-03-11,146.84,success,card,fast_checkout
txn_046995,user_08527,2024-03-05,75.82,success,card,fast_checkout
txn_046996,user_08527,2024-03-25,95.49,success,card,fast_checkout
txn_046997,user_08528,2024-05-19,40.16,success,wallet,fast_checkout
txn_046998,user_08528,2024-02-17,14.7,success,card,fast_checkout
txn_046999,user_08528,2024-03-26,13.64,success,card,fast_checkout
txn_047000,user_08528,2024-05-26,19.61,success,card,fast_checkout
txn_047001,user_08528,2024-03-19,28.07,success,card,fast_checkout
txn_047002,user_08528,2024-03-01,29.96,success,card,fast_checkout
txn_047003,user_08528,2024-05-28,113.53,success,bank,fast_checkout
txn_047004,user_08529,2024-01-15,345.28,failed,card,control
txn_047005,user_08529,2024-03-01,186.06,success,card,fast_checkout
txn_047006,user_08529,2024-04-25,352.09,success,wallet,fast_checkout
txn_047007,user_08529,2024-03-28,54.91,success,card,fast_checkout
txn_047008,user_08529,2024-05-04,123.78,success,card,fast_checkout
txn_047009,user_08529,2024-02-09,324.97,success,card,fast_checkout
txn_047010,user_08530,2024-04-22,17.2,success,card,fast_checkout
txn_047011,user_08530,2024-02-27,25.13,failed,card,control
txn_047012,user_08530,2024-05-18,8.46,success,card,fast_checkout
txn_047013,user_08530,2024-04-13,22.07,failed,wallet,fast_checkout
txn_047014,user_08531,2024-01-29,54.41,success,card,control
txn_047015,user_08531,2024-01-15,48.52,success,card,control
txn_047016,user_08531,2024-04-30,46.76,success,bank,fast_checkout
txn_047017,user_08531,2024-03-25,59.19,success,bank,fast_checkout
txn_047018,user_08531,2024-01-18,10.49,success,bank,control
txn_047019,user_08532,2024-04-09,30.88,success,wallet,fast_checkout
txn_047020,user_08532,2024-02-13,21.86,success,card,fast_checkout
txn_047021,user_08532,2024-03-22,24.53,success,card,fast_checkout
txn_047022,user_08532,2024-04-22,5.3,success,card,fast_checkout
txn_047023,user_08532,2024-02-17,56.37,success,card,control
txn_047024,user_08533,2024-02-28,90.54,success,card,control
txn_047025,user_08533,2024-04-10,156.83,success,card,fast_checkout
txn_047026,user_08533,2024-02-10,473.7,success,card,fast_checkout
txn_047027,user_08533,2024-01-21,194.81,failed,card,control
txn_047028,user_08533,2024-02-03,149.33,success,card,fast_checkout
txn_047029,user_08533,2024-02-08,336.15,success,bank,control
txn_047030,user_08534,2024-04-27,25.87,success,card,fast_checkout
txn_047031,user_08534,2024-02-02,12.02,success,card,fast_checkout
txn_047032,user_08534,2024-04-26,17.41,failed,wallet,fast_checkout
txn_047033,user_08534,2024-02-15,37.12,success,wallet,control
txn_047034,user_08534,2024-03-03,112.43,success,bank,fast_checkout
txn_047035,user_08534,2024-03-05,21.62,success,card,fast_checkout
txn_047036,user_08534,2024-05-10,17.99,success,card,fast_checkout
txn_047037,user_08534,2024-05-01,12.51,success,card,fast_checkout
txn_047038,user_08535,2024-04-07,44.14,success,card,fast_checkout
txn_047039,user_08535,2024-02-28,18.31,success,card,control
txn_047040,user_08535,2024-02-12,25.08,success,card,control
txn_047041,user_08535,2024-02-26,17.32,success,card,control
txn_047042,user_08536,2024-04-09,306.05,success,bank,fast_checkout
txn_047043,user_08536,2024-04-27,273.4,success,bank,fast_checkout
txn_047044,user_08536,2024-04-10,316.13,success,bank,fast_checkout
txn_047045,user_08537,2024-04-25,114.81,success,card,fast_checkout
txn_047046,user_08537,2024-04-16,109.96,success,card,fast_checkout
txn_047047,user_08537,2024-04-29,12.81,success,card,fast_checkout
txn_047048,user_08537,2024-03-06,29.42,success,card,fast_checkout
txn_047049,user_08537,2024-02-25,22.72,success,card,control
txn_047050,user_08538,2024-06-01,7.12,success,card,fast_checkout
txn_047051,user_08538,2024-06-19,19.87,success,card,fast_checkout
txn_047052,user_08538,2024-06-17,25.76,success,bank,fast_checkout
txn_047053,user_08538,2024-05-26,14.68,success,card,fast_checkout
txn_047054,user_08538,2024-05-27,54.09,success,card,fast_checkout
txn_047055,user_08538,2024-05-08,117.67,success,card,fast_checkout
txn_047056,user_08539,2024-06-17,15.13,success,bank,fast_checkout
txn_047057,user_08539,2024-03-18,17.52,success,bank,fast_checkout
txn_047058,user_08539,2024-03-01,10.57,success,card,fast_checkout
txn_047059,user_08539,2024-05-10,85.45,success,card,fast_checkout
txn_047060,user_08539,2024-03-10,75.49,success,bank,fast_checkout
txn_047061,user_08540,2024-05-01,21.09,success,wallet,fast_checkout
txn_047062,user_08540,2024-04-20,59.39,success,card,fast_checkout
txn_047063,user_08540,2024-01-22,27.36,success,card,control
txn_047064,user_08540,2024-04-16,13.67,success,card,fast_checkout
txn_047065,user_08541,2024-06-10,35.36,success,bank,fast_checkout
txn_047066,user_08541,2024-05-11,10.77,success,bank,fast_checkout
txn_047067,user_08541,2024-06-22,16.71,success,wallet,fast_checkout
txn_047068,user_08541,2024-04-17,11.21,success,card,fast_checkout
txn_047069,user_08542,2024-04-08,856.36,success,card,fast_checkout
txn_047070,user_08542,2024-03-15,1174.56,success,card,fast_checkout
txn_047071,user_08542,2024-01-24,223.72,success,card,control
txn_047072,user_08542,2024-01-29,207.48,success,card,control
txn_047073,user_08542,2024-01-26,448.28,success,card,control
txn_047074,user_08542,2024-03-23,509.11,success,card,fast_checkout
txn_047075,user_08542,2024-01-23,1389.23,success,bank,control
txn_047076,user_08542,2024-02-12,250.19,success,card,fast_checkout
txn_047077,user_08543,2024-02-27,115.8,success,card,control
txn_047078,user_08543,2024-03-14,18.41,success,card,fast_checkout
txn_047079,user_08543,2024-02-20,5.17,success,card,control
txn_047080,user_08543,2024-04-22,41.06,success,wallet,fast_checkout
txn_047081,user_08543,2024-03-26,191.21,success,card,fast_checkout
txn_047082,user_08544,2024-02-08,240.08,success,card,control
txn_047083,user_08544,2024-03-12,30.51,success,card,fast_checkout
txn_047084,user_08544,2024-03-24,192.79,success,card,fast_checkout
txn_047085,user_08544,2024-02-20,29.69,success,card,control
txn_047086,user_08544,2024-02-13,97.88,success,card,fast_checkout
txn_047087,user_08545,2024-02-26,3.32,success,bank,fast_checkout
txn_047088,user_08545,2024-02-10,107.21,success,bank,control
txn_047089,user_08545,2024-04-28,12.67,success,card,fast_checkout
txn_047090,user_08545,2024-02-19,36.55,success,card,control
txn_047091,user_08545,2024-04-12,41.04,success,card,fast_checkout
txn_047092,user_08545,2024-03-03,28.06,disputed,card,fast_checkout
txn_047093,user_08545,2024-03-06,12.17,success,wallet,fast_checkout
txn_047094,user_08546,2024-05-11,16.29,success,card,fast_checkout
txn_047095,user_08546,2024-03-19,4.34,success,bank,fast_checkout
txn_047096,user_08546,2024-03-04,19.69,success,bank,fast_checkout
txn_047097,user_08546,2024-06-13,22.93,success,card,fast_checkout
txn_047098,user_08546,2024-02-24,130.64,success,card,control
txn_047099,user_08546,2024-05-27,172.28,success,wallet,fast_checkout
txn_047100,user_08546,2024-04-29,51.46,success,card,fast_checkout
txn_047101,user_08547,2024-03-08,25.67,success,bank,fast_checkout
txn_047102,user_08547,2024-04-14,25.62,success,card,fast_checkout
txn_047103,user_08547,2024-02-04,19.9,success,card,fast_checkout
txn_047104,user_08548,2024-04-28,127.1,success,card,fast_checkout
txn_047105,user_08548,2024-02-10,397.58,success,card,fast_checkout
txn_047106,user_08548,2024-04-13,319.73,success,card,fast_checkout
txn_047107,user_08548,2024-02-06,86.45,success,card,fast_checkout
txn_047108,user_08548,2024-02-23,100.93,failed,card,control
txn_047109,user_08548,2024-04-01,84.21,success,bank,fast_checkout
txn_047110,user_08548,2024-04-03,224.83,success,card,fast_checkout
txn_047111,user_08548,2024-03-25,28.34,success,card,fast_checkout
txn_047112,user_08549,2024-02-13,18.31,failed,card,control
txn_047113,user_08549,2024-03-18,10.11,success,bank,fast_checkout
txn_047114,user_08549,2024-05-07,26.36,success,card,fast_checkout
txn_047115,user_08549,2024-02-11,30.21,success,bank,control
txn_047116,user_08549,2024-05-11,56.39,success,card,fast_checkout
txn_047117,user_08549,2024-02-02,36.25,success,card,fast_checkout
txn_047118,user_08550,2024-04-15,43.33,success,card,fast_checkout
