refund_id,transaction_id,timestamp,refund_amount,reason
ref_01484,txn_038814,2024-05-28,93.62,fraud
ref_01485,txn_038844,2024-05-03,15.9,charged_twice
ref_01486,txn_038868,2024-05-24,37.39,fraud
ref_01487,txn_038891,2024-04-17,11.87,fraud
ref_01488,txn_038899,2024-06-29,73.38,fraud
ref_01489,txn_038975,2024-02-22,25.93,charged_twice
ref_01490,txn_038990,2024-01-27,57.82,fraud
ref_01491,txn_039038,2024-03-08,33.92,fraud
ref_01492,txn_039081,2024-05-05,18.26,buyer_remorse
ref_01493,txn_039120,2024-04-05,319.51,fraud
ref_01494,txn_039125,2024-04-07,528.88,fraud
ref_01495,txn_039128,2024-02-24,15.67,charged_twice
ref_01496,txn_039131,2024-02-09,34.87,fraud
ref_01497,txn_039156,2024-03-12,106.92,charged_twice
ref_01498,txn_039164,2024-02-26,324.59,fraud
ref_01499,txn_039179,2024-03-03,19.2,fraud
ref_01500,txn_039199,2024-05-05,1621.26,unauthorized
ref_01501,txn_039239,2024-04-24,25.6,fraud
ref_01502,txn_039243,2024-03-19,20.14,fraud
ref_01503,txn_039246,2024-05-14,87.45,fraud
ref_01504,txn_039259,2024-03-28,28.29,fraud
ref_01505,txn_039297,2024-03-16,13.15,fraud
ref_01506,txn_039305,2024-04-14,41.6,fraud
ref_01507,txn_039327,2024-04-28,50.41,buyer_remorse
ref_01508,txn_039357,2024-04-24,38.83,fraud
ref_01509,txn_039383,2024-05-02,346.86,fraud
ref_01510,txn_039394,2024-02-21,12.08,charged_twice
ref_01511,txn_039430,2024-02-19,36.42,unauthorized
ref_01512,txn_039434,2024-03-27,227.18,charged_twice
ref_01513,txn_039465,2024-01-25,21.46,fraud
ref_01514,txn_039564,2024-03-04,22.19,fraud
ref_01515,txn_039603,2024-05-11,29.76,unauthorized
ref_01516,txn_039620,2024-05-11,20.46,unauthorized
ref_01517,txn_039668,2024-02-23,14.38,buyer_remorse
ref_01518,txn_039683,2024-01-28,288.13,charged_twice
ref_01519,txn_039688,2024-02-27,28.43,buyer_remorse
ref_01520,txn_039695,2024-03-04,40.9,unauthorized
ref_01521,txn_039725,2024-04-22,14.3,fraud
ref_01522,txn_039748,2024-02-17,10.63,charged_twice
ref_01523,txn_039783,2024-06-06,28.3,charged_twice
ref_01524,txn_039794,2024-04-30,62.48,buyer_remorse
ref_01525,txn_039804,2024-02-18,86.08,fraud
ref_01526,txn_039818,2024-05-13,17.65,fraud
ref_01527,txn_039821,2024-02-24,53.14,unauthorized
ref_01528,txn_039835,2024-05-23,14.72,charged_twice
ref_01529,txn_039837,2024-03-21,25.28,unauthorized
ref_01530,txn_039878,2024-05-16,17.78,fraud
ref_01531,txn_039903,2024-01-13,110.12,unauthorized
ref_01532,txn_039929,2024-03-04,82.49,fraud
ref_01533,txn_039962,2024-03-29,105.19,fraud
ref_01534,txn_040011,2024-02-16,9.07,fraud
ref_01535,txn_040017,2024-04-06,4.69,charged_twice
ref_01536,txn_040027,2024-05-14,33.51,fraud
ref_01537,txn_040050,2024-02-29,101.78,fraud
ref_01538,txn_040083,2024-04-08,64.63,unauthorized
ref_01539,txn_040102,2024-02-08,16.94,fraud
ref_01540,txn_040108,2024-05-03,139.96,fraud
ref_01541,txn_040127,2024-04-16,110.89,unauthorized
ref_01542,txn_040151,2024-03-18,45.42,fraud
ref_01543,txn_040152,2024-05-17,46.52,charged_twice
ref_01544,txn_040154,2024-02-24,10.46,buyer_remorse
ref_01545,txn_040195,2024-05-27,8.15,fraud
ref_01546,txn_040201,2024-03-11,49.38,fraud
ref_01547,txn_040235,2024-04-06,162.13,fraud
ref_01548,txn_040241,2024-04-13,264.09,unauthorized
ref_01549,txn_040246,2024-01-27,336.16,fraud
ref_01550,txn_040300,2024-05-09,108.27,charged_twice
ref_01551,txn_040339,2024-06-06,41.43,unauthorized
ref_01552,txn_040346,2024-03-05,72.09,fraud
ref_01553,txn_040359,2024-03-01,12.06,fraud
ref_01554,txn_040386,2024-04-01,13.93,charged_twice
ref_01555,txn_040394,2024-03-22,9.0,fraud
ref_01556,txn_040527,2024-02-26,10.19,charged_twice
ref_01557,txn_040567,2024-05-04,12.91,fraud
ref_01558,txn_040574,2024-04-27,61.24,unauthorized
ref_01559,txn_040599,2024-03-04,307.86,unauthorized
ref_01560,txn_040606,2024-06-12,222.02,fraud
ref_01561,txn_040622,2024-06-09,77.62,fraud
ref_01562,txn_040651,2024-06-12,27.37,unauthorized
ref_01563,txn_040669,2024-02-12,99.3,fraud
ref_01564,txn_040691,2024-03-11,27.94,fraud
ref_01565,txn_040693,2024-02-25,14.51,unauthorized
ref_01566,txn_040712,2024-06-09,415.62,unauthorized
ref_01567,txn_040722,2024-04-01,139.45,fraud
ref_01568,txn_040723,2024-04-07,526.54,charged_twice
ref_01569,txn_040754,2024-04-04,54.02,fraud
ref_01570,txn_040802,2024-03-12,147.48,unauthorized
ref_01571,txn_040872,2024-05-08,39.23,fraud
ref_01572,txn_040898,2024-05-16,12.42,buyer_remorse
ref_01573,txn_040921,2024-05-25,104.36,buyer_remorse
ref_01574,txn_040945,2024-04-22,49.65,charged_twice
ref_01575,txn_040947,2024-03-25,50.22,buyer_remorse
ref_01576,txn_040955,2024-05-21,83.41,fraud
ref_01577,txn_040982,2024-02-26,118.12,fraud
ref_01578,txn_041067,2024-05-14,26.07,fraud
ref_01579,txn_041084,2024-04-07,1341.17,buyer_remorse
ref_01580,txn_041154,2024-04-29,73.44,fraud
ref_01581,txn_041160,2024-04-07,28.99,charged_twice
ref_01582,txn_041169,2024-02-05,42.8,fraud
ref_01583,txn_041204,2024-02-22,21.61,fraud
ref_01584,txn_041236,2024-05-20,38.44,charged_twice
ref_01585,txn_041249,2024-04-18,111.34,unauthorized
ref_01586,txn_041251,2024-04-07,31.55,unauthorized
ref_01587,txn_041276,2024-06-11,597.15,charged_twice
ref_01588,txn_041308,2024-06-22,10.99,fraud
ref_01589,txn_041439,2024-05-28,56.13,fraud
ref_01590,txn_041520,2024-04-07,61.86,unauthorized
ref_01591,txn_041549,2024-04-13,40.36,fraud
ref_01592,txn_041592,2024-03-05,52.92,fraud
ref_01593,txn_041643,2024-05-12,57.6,fraud
ref_01594,txn_041680,2024-02-18,53.41,charged_twice
ref_01595,txn_041683,2024-02-21,328.47,fraud
ref_01596,txn_041688,2024-05-08,8.35,buyer_remorse
ref_01597,txn_041706,2024-04-20,107.43,fraud
ref_01598,txn_041722,2024-05-23,222.85,charged_twice
ref_01599,txn_041772,2024-03-07,30.73,fraud
ref_01600,txn_041795,2024-06-10,30.98,charged_twice
ref_01601,txn_041802,2024-02-27,30.75,unauthorized
ref_01602,txn_041820,2024-02-12,143.86,fraud
ref_01603,txn_041828,2024-02-29,19.08,fraud
ref_01604,txn_041843,2024-05-18,23.26,charged_twice
ref_01605,txn_041846,2024-06-02,90.34,unauthorized
ref_01606,txn_041871,2024-04-29,32.46,charged_twice
ref_01607,txn_041888,2024-05-18,124.29,charged_twice
ref_01608,txn_041891,2024-05-13,31.77,unauthorized
ref_01609,txn_041910,2024-04-06,68.76,charged_twice
ref_01610,txn_041918,2024-03-22,74.04,charged_twice
ref_01611,txn_041975,2024-04-14,72.53,fraud
ref_01612,txn_041987,2024-06-13,14.44,buyer_remorse
ref_01613,txn_042006,2024-05-16,95.14,unauthorized
ref_01614,txn_042038,2024-03-09,5.98,fraud
ref_01615,txn_042043,2024-03-24,3.42,fraud
ref_01616,txn_042070,2024-02-19,178.38,fraud
ref_01617,txn_042074,2024-05-25,109.56,fraud
ref_01618,txn_042154,2024-04-19,73.27,fraud
ref_01619,txn_042215,2024-04-13,1452.53,fraud
ref_01620,txn_042224,2024-05-12,95.49,unauthorized
ref_01621,txn_042227,2024-03-10,117.48,unauthorized
ref_01622,txn_042286,2024-06-24,95.92,fraud
ref_01623,txn_042352,2024-04-04,5.77,fraud
ref_01624,txn_042358,2024-02-15,43.91,fraud
ref_01625,txn_042366,2024-05-26,40.92,fraud
ref_01626,txn_042369,2024-04-03,15.4,fraud
ref_01627,txn_042385,2024-04-01,275.61,fraud
ref_01628,txn_042396,2024-03-15,41.88,charged_twice
ref_01629,txn_042440,2024-06-03,208.51,fraud
ref_01630,txn_042446,2024-02-01,20.12,fraud
ref_01631,txn_042531,2024-04-26,20.0,fraud
ref_01632,txn_042533,2024-03-24,24.65,charged_twice
ref_01633,txn_042547,2024-03-28,38.2,fraud
ref_01634,txn_042559,2024-05-12,3.32,unauthorized
ref_01635,txn_042570,2024-05-21,35.01,unauthorized
ref_01636,txn_042573,2024-07-03,81.15,fraud
ref_01637,txn_042621,2024-05-03,18.67,charged_twice
ref_01638,txn_042656,2024-03-16,21.43,fraud
ref_01639,txn_042697,2024-05-16,10.86,fraud
ref_01640,txn_042715,2024-04-14,13.93,unauthorized
ref_01641,txn_042751,2024-03-15,31.8,charged_twice
ref_01642,txn_042756,2024-03-30,42.36,fraud
ref_01643,txn_042778,2024-05-04,106.13,fraud
ref_01644,txn_042813,2024-04-26,138.56,charged_twice
ref_01645,txn_042907,2024-03-15,53.26,charged_twice
ref_01646,txn_042949,2024-05-03,71.93,unauthorized
ref_01647,txn_042950,2024-03-28,22.01,fraud
ref_01648,txn_042983,2024-05-13,110.79,fraud
ref_01649,txn_043003,2024-05-22,545.48,charged_twice
ref_01650,txn_043023,2024-06-19,27.78,fraud
ref_01651,txn_043029,2024-06-21,63.08,unauthorized
ref_01652,txn_043047,2024-04-30,608.23,fraud
ref_01653,txn_043128,2024-05-01,40.25,charged_twice
ref_01654,txn_043188,2024-06-15,90.32,fraud
ref_01655,txn_043193,2024-03-17,73.62,unauthorized
ref_01656,txn_043217,2024-03-16,21.46,buyer_remorse
ref_01657,txn_043231,2024-02-20,84.68,unauthorized
ref_01658,txn_043241,2024-06-28,64.58,buyer_remorse
ref_01659,txn_043255,2024-03-26,105.42,charged_twice
ref_01660,txn_043304,2024-04-02,275.71,buyer_remorse
ref_01661,txn_043320,2024-03-15,47.33,charged_twice
ref_01662,txn_043333,2024-05-15,4.48,buyer_remorse
ref_01663,txn_043376,2024-03-20,47.4,charged_twice
ref_01664,txn_043377,2024-04-16,41.45,buyer_remorse
ref_01665,txn_043426,2024-03-01,304.2,fraud
ref_01666,txn_043503,2024-04-21,12.97,charged_twice
ref_01667,txn_043504,2024-03-09,37.44,unauthorized
ref_01668,txn_043507,2024-03-22,212.15,fraud
ref_01669,txn_043508,2024-04-05,263.12,fraud
ref_01670,txn_043529,2024-02-09,121.18,fraud
ref_01671,txn_043632,2024-03-17,31.66,unauthorized
ref_01672,txn_043714,2024-03-08,57.89,charged_twice
ref_01673,txn_043721,2024-02-27,5.59,unauthorized
ref_01674,txn_043730,2024-05-27,10.54,fraud
ref_01675,txn_043756,2024-02-13,28.36,buyer_remorse
ref_01676,txn_043758,2024-03-12,28.96,fraud
ref_01677,txn_043770,2024-03-21,128.38,unauthorized
ref_01678,txn_043773,2024-04-13,196.33,fraud
ref_01679,txn_043825,2024-03-17,26.09,charged_twice
ref_01680,txn_043844,2024-04-02,172.48,fraud
ref_01681,txn_043845,2024-05-28,55.26,fraud
ref_01682,txn_043925,2024-04-06,28.22,fraud
ref_01683,txn_043940,2024-04-28,48.1,fraud
ref_01684,txn_043958,2024-04-10,7.04,buyer_remorse
ref_01685,txn_043974,2024-03-14,7.27,unauthorized
ref_01686,txn_044044,2024-02-19,9.17,fraud
ref_01687,txn_044059,2024-05-20,160.44,charged_twice
ref_01688,txn_044061,2024-04-25,207.3,fraud
ref_01689,txn_044064,2024-04-02,70.61,fraud
ref_01690,txn_044086,2024-02-12,16.0,fraud
ref_01691,txn_044123,2024-04-13,45.92,fraud
ref_01692,txn_044150,2024-02-27,224.68,fraud
ref_01693,txn_044177,2024-04-03,55.77,unauthorized
ref_01694,txn_044185,2024-05-12,106.58,charged_twice
ref_01695,txn_044215,2024-02-20,45.39,fraud
ref_01696,txn_044253,2024-03-16,330.33,charged_twice
ref_01697,txn_044259,2024-03-23,27.24,fraud
ref_01698,txn_044264,2024-06-18,19.15,fraud
ref_01699,txn_044310,2024-05-05,16.43,fraud
ref_01700,txn_044325,2024-05-10,206.69,fraud
ref_01701,txn_044347,2024-06-22,17.48,fraud
ref_01702,txn_044357,2024-03-18,8.17,unauthorized
ref_01703,txn_044376,2024-03-12,66.63,buyer_remorse
ref_01704,txn_044391,2024-04-21,19.79,fraud
ref_01705,txn_044405,2024-06-22,22.27,fraud
ref_01706,txn_044469,2024-03-10,269.44,fraud
ref_01707,txn_044480,2024-05-11,34.08,fraud
ref_01708,txn_044496,2024-04-06,59.22,fraud
ref_01709,txn_044497,2024-04-12,156.91,fraud
ref_01710,txn_044513,2024-04-26,30.42,fraud
ref_01711,txn_044537,2024-04-17,166.96,unauthorized
ref_01712,txn_044542,2024-03-01,44.04,buyer_remorse
ref_01713,txn_044557,2024-05-03,178.15,unauthorized
ref_01714,txn_044558,2024-03-06,99.88,charged_twice
ref_01715,txn_044561,2024-03-18,35.76,unauthorized
ref_01716,txn_044576,2024-03-03,5.22,fraud
ref_01717,txn_044580,2024-03-11,10.29,charged_twice
ref_01718,txn_044599,2024-03-08,293.5,buyer_remorse
ref_01719,txn_044650,2024-03-01,5.82,fraud
ref_01720,txn_044657,2024-04-04,67.17,fraud
ref_01721,txn_044666,2024-03-22,104.84,unauthorized
ref_01722,txn_044682,2024-03-01,114.57,buyer_remorse
ref_01723,txn_044707,2024-05-12,25.16,fraud
ref_01724,txn_044723,2024-04-26,44.65,fraud
ref_01725,txn_044735,2024-02-01,16.41,charged_twice
ref_01726,txn_044739,2024-03-26,392.08,fraud
ref_01727,txn_044796,2024-03-29,36.2,fraud
ref_01728,txn_044801,2024-03-30,94.58,fraud
ref_01729,txn_044809,2024-02-28,114.23,fraud
ref_01730,txn_044821,2024-04-18,57.05,charged_twice
ref_01731,txn_044829,2024-03-24,37.74,charged_twice
ref_01732,txn_044841,2024-05-21,10.35,fraud
ref_01733,txn_044847,2024-05-31,10.12,charged_twice
ref_01734,txn_044866,2024-02-03,11.77,unauthorized
ref_01735,txn_044909,2024-03-17,257.37,fraud
ref_01736,txn_044920,2024-05-13,44.6,fraud
ref_01737,txn_044947,2024-03-14,112.11,unauthorized
ref_01738,txn_044978,2024-01-22,15.35,fraud
ref_01739,txn_044988,2024-06-02,17.52,buyer_remorse
ref_01740,txn_045015,2024-02-18,115.55,charged_twice
ref_01741,txn_045057,2024-04-03,30.7,charged_twice
ref_01742,txn_045063,2024-04-15,241.24,buyer_remorse
ref_01743,txn_045069,2024-03-20,39.2,fraud
ref_01744,txn_045112,2024-03-20,26.89,buyer_remorse
ref_01745,txn_045128,2024-04-19,50.15,fraud
ref_01746,txn_045132,2024-03-20,70.9,fraud
ref_01747,txn_045135,2024-04-26,60.43,unauthorized
ref_01748,txn_045141,2024-02-05,79.62,fraud
ref_01749,txn_045208,2024-04-14,81.94,fraud
ref_01750,txn_045361,2024-04-09,95.64,charged_twice
ref_01751,txn_045421,2024-03-10,50.97,fraud
ref_01752,txn_045432,2024-04-19,6.04,buyer_remorse
ref_01753,txn_045446,2024-05-19,37.45,fraud
ref_01754,txn_045448,2024-03-12,128.93,fraud
ref_01755,txn_045467,2024-05-03,89.08,fraud
ref_01756,txn_045506,2024-03-21,27.21,fraud
ref_01757,txn_045525,2024-03-11,63.81,fraud
ref_01758,txn_045598,2024-04-08,54.61,fraud
ref_01759,txn_045599,2024-03-03,112.55,unauthorized
ref_01760,txn_045617,2024-05-21,21.78,fraud
ref_01761,txn_045624,2024-02-17,14.25,charged_twice
ref_01762,txn_045771,2024-02-05,26.98,charged_twice
ref_01763,txn_045865,2024-05-02,71.45,fraud
ref_01764,txn_045887,2024-04-29,13.75,unauthorized
ref_01765,txn_045928,2024-03-18,437.89,buyer_remorse
ref_01766,txn_045932,2024-05-03,89.77,fraud
ref_01767,txn_045947,2024-03-17,19.95,fraud
ref_01768,txn_045970,2024-03-22,53.43,fraud
ref_01769,txn_045972,2024-06-04,27.78,fraud
ref_01770,txn_046001,2024-04-13,103.38,buyer_remorse
ref_01771,txn_046017,2024-04-01,26.45,fraud
ref_01772,txn_046024,2024-02-17,774.06,charged_twice
ref_01773,txn_046055,2024-04-22,44.95,charged_twice
ref_01774,txn_046062,2024-05-04,58.37,buyer_remorse
ref_01775,txn_046125,2024-02-16,109.72,buyer_remorse
ref_01776,txn_046140,2024-04-03,47.11,fraud
ref_01777,txn_046174,2024-05-14,24.44,fraud
ref_01778,txn_046197,2024-04-14,52.37,fraud
ref_01779,txn_046237,2024-04-06,1197.51,charged_twice
ref_01780,txn_046242,2024-05-18,305.39,unauthorized
ref_01781,txn_046243,2024-04-15,366.87,buyer_remorse
ref_01782,txn_046288,2024-03-15,187.87,fraud
ref_01783,txn_046376,2024-03-09,36.32,fraud
ref_01784,txn_046391,2024-04-26,167.86,fraud
ref_01785,txn_046405,2024-02-01,37.68,unauthorized
ref_01786,txn_046411,2024-03-28,37.45,unauthorized
ref_01787,txn_046511,2024-04-22,6.42,fraud
ref_01788,txn_046524,2024-04-15,9.24,charged_twice
ref_01789,txn_046527,2024-05-26,168.28,charged_twice
ref_01790,txn_046565,2024-01-20,155.06,fraud
ref_01791,txn_046569,2024-02-09,178.5,fraud
ref_01792,txn_046624,2024-03-03,29.72,unauthorized
ref_01793,txn_046697,2024-05-05,11.52,fraud
ref_01794,txn_046724,2024-03-12,42.27,charged_twice
ref_01795,txn_046733,2024-04-21,17.53,charged_twice
ref_01796,txn_046772,2024-02-25,22.64,fraud
ref_01797,txn_046797,2024-02-29,23.22,fraud
ref_01798,txn_046861,2024-01-28,6.56,charged_twice
ref_01799,txn_046904,2024-05-20,12.67,fraud
ref_01800,txn_046990,2024-02-01,218.49,fraud
ref_01801,txn_047001,2024-03-29,28.07,fraud
ref_01802,txn_047044,2024-04-14,316.13,fraud
ref_01803,txn_047092,2024-03-15,28.06,fraud
ref_01804,txn_047106,2024-04-16,319.73,buyer_remorse
ref_01805,txn_047109,2024-04-09,84.21,charged_twice
ref_01806,txn_047122,2024-04-20,43.72,charged_twice
ref_01807,txn_047159,2024-01-26,19.09,fraud
ref_01808,txn_047198,2024-03-11,272.74,fraud
ref_01809,txn_047245,2024-06-23,44.25,unauthorized
ref_01810,txn_047260,2024-04-05,102.73,buyer_remorse
ref_01811,txn_047265,2024-06-06,15.3,fraud
ref_01812,txn_047268,2024-02-10,202.74,fraud
ref_01813,txn_047271,2024-02-11,520.59,unauthorized
ref_01814,txn_047312,2024-05-15,50.75,charged_twice
ref_01815,txn_047344,2024-02-24,311.86,buyer_remorse
ref_01816,txn_047364,2024-03-03,42.86,fraud
ref_01817,txn_047412,2024-05-11,478.89,charged_twice
ref_01818,txn_047413,2024-03-03,202.84,fraud
ref_01819,txn_047435,2024-02-10,6.38,fraud
ref_01820,txn_047448,2024-05-04,138.95,fraud
ref_01821,txn_047472,2024-02-20,121.62,fraud
ref_01822,txn_047513,2024-02-07,14.88,fraud
ref_01823,txn_047528,2024-03-09,6.79,unauthorized
ref_01824,txn_047540,2024-06-27,8.25,unauthorized
ref_01825,txn_047554,2024-01-22,153.71,charged_twice
ref_01826,txn_047572,2024-02-28,207.89,fraud
ref_01827,txn_047614,2024-05-20,967.71,charged_twice
ref_01828,txn_047624,2024-05-06,191.89,unauthorized
ref_01829,txn_047639,2024-04-17,26.7,fraud
ref_01830,txn_047649,2024-06-06,23.62,fraud
ref_01831,txn_047727,2024-01-24,55.51,fraud
ref_01832,txn_047730,2024-04-13,17.88,fraud
ref_01833,txn_047753,2024-05-13,99.53,fraud
ref_01834,txn_047787,2024-03-01,48.35,unauthorized
ref_01835,txn_047789,2024-04-11,28.02,unauthorized
ref_01836,txn_047792,2024-05-01,21.67,buyer_remorse
ref_01837,txn_047798,2024-03-16,345.5,fraud
ref_01838,txn_047886,2024-05-05,50.68,charged_twice
ref_01839,txn_047888,2024-02-02,41.28,charged_twice
ref_01840,txn_047931,2024-04-23,16.11,fraud
ref_01841,txn_047950,2024-03-24,57.42,fraud
ref_01842,txn_047955,2024-05-10,62.73,unauthorized
ref_01843,txn_047994,2024-03-28,50.14,fraud
ref_01844,txn_048018,2024-01-04,29.97,charged_twice
ref_01845,txn_048037,2024-05-21,125.76,fraud
ref_01846,txn_048085,2024-04-07,61.28,fraud
ref_01847,txn_048111,2024-04-27,102.34,fraud
ref_01848,txn_048195,2024-06-03,117.87,charged_twice
ref_01849,txn_048221,2024-04-17,48.91,fraud
ref_01850,txn_048241,2024-05-19,118.04,unauthorized
ref_01851,txn_048247,2024-04-23,44.12,fraud
ref_01852,txn_048315,2024-03-19,51.04,fraud
ref_01853,txn_048325,2024-04-27,41.69,fraud
ref_01854,txn_048349,2024-01-29,9.77,charged_twice
ref_01855,txn_048363,2024-01-19,12.22,fraud
ref_01856,txn_048366,2024-05-24,43.84,buyer_remorse
ref_01857,txn_048388,2024-02-20,615.76,unauthorized
ref_01858,txn_048403,2024-05-16,51.81,unauthorized
ref_01859,txn_048443,2024-05-19,29.06,unauthorized
ref_01860,txn_048446,2024-03-05,6.17,fraud
ref_01861,txn_048453,2024-02-24,16.45,charged_twice
ref_01862,txn_048464,2024-03-03,126.38,fraud
ref_01863,txn_048466,2024-05-16,15.45,fraud
ref_01864,txn_048504,2024-05-10,30.94,charged_twice
ref_01865,txn_048512,2024-01-25,445.18,charged_twice
ref_01866,txn_048577,2024-03-28,25.48,fraud
ref_01867,txn_048584,2024-02-18,36.57,unauthorized
ref_01868,txn_048586,2024-03-31,9.52,fraud
ref_01869,txn_048588,2024-05-11,37.76,fraud
ref_01870,txn_048589,2024-03-23,25.11,buyer_remorse
ref_01871,txn_048597,2024-03-09,31.99,unauthorized
ref_01872,txn_048599,2024-02-21,70.1,fraud
ref_01873,txn_048612,2024-05-14,65.37,charged_twice
ref_01874,txn_048619,2024-03-04,16.06,unauthorized
ref_01875,txn_048726,2024-03-03,90.36,fraud
ref_01876,txn_048738,2024-02-07,46.11,charged_twice
ref_01877,txn_048753,2024-04-01,25.29,fraud
ref_01878,txn_048819,2024-04-17,43.12,fraud
ref_01879,txn_048869,2024-04-12,59.68,fraud
ref_01880,txn_048890,2024-04-11,141.41,charged_twice
ref_01881,txn_048911,2024-04-29,304.01,fraud
ref_01882,txn_048927,2024-01-15,48.48,fraud
ref_01883,txn_048933,2024-03-03,101.78,unauthorized
ref_01884,txn_048966,2024-02-24,3.93,fraud
ref_01885,txn_048997,2024-06-10,207.64,fraud
ref_01886,txn_049092,2024-03-07,87.2,fraud
ref_01887,txn_049127,2024-03-27,186.57,fraud
ref_01888,txn_049136,2024-02-01,192.87,fraud
ref_01889,txn_049168,2024-05-10,30.77,fraud
ref_01890,txn_049178,2024-03-01,454.52,fraud
ref_01891,txn_049193,2024-04-22,342.47,fraud
ref_01892,txn_049259,2024-03-29,317.15,fraud
ref_01893,txn_049264,2024-02-20,11.87,fraud
ref_01894,txn_049329,2024-03-28,129.37,unauthorized
ref_01895,txn_049331,2024-04-15,19.96,fraud
ref_01896,txn_049361,2024-04-19,32.43,fraud
ref_01897,txn_049393,2024-03-12,16.2,charged_twice
ref_01898,txn_049420,2024-05-18,134.32,charged_twice
ref_01899,txn_049445,2024-02-13,19.66,fraud
ref_01900,txn_049456,2024-03-24,24.45,unauthorized
ref_01901,txn_049502,2024-04-09,17.97,buyer_remorse
ref_01902,txn_049507,2024-03-30,21.43,buyer_remorse
ref_01903,txn_049544,2024-04-24,15.67,fraud
ref_01904,txn_049552,2024-04-11,40.7,fraud
ref_01905,txn_049559,2024-03-30,49.35,fraud
ref_01906,txn_049570,2024-05-17,129.34,unauthorized
ref_01907,txn_049583,2024-02-16,5.45,fraud
ref_01908,txn_049620,2024-05-13,22.43,fraud
ref_01909,txn_049658,2024-05-22,41.69,buyer_remorse
ref_01910,txn_049659,2024-03-16,5.23,buyer_remorse
ref_01911,txn_049669,2024-06-11,25.22,fraud
ref_01912,txn_049680,2024-06-13,48.59,charged_twice
ref_01913,txn_049695,2024-03-13,15.79,fraud
ref_01914,txn_049740,2024-04-15,60.46,charged_twice
ref_01915,txn_049743,2024-02-21,8.38,buyer_remorse
ref_01916,txn_049775,2024-04-29,130.01,charged_twice
ref_01917,txn_049802,2024-05-29,24.79,fraud
ref_01918,txn_049842,2024-05-05,115.26,unauthorized
ref_01919,txn_049852,2024-04-01,575.81,charged_twice
ref_01920,txn_049855,2024-05-09,92.68,fraud
ref_01921,txn_049860,2024-02-10,53.08,fraud
ref_01922,txn_049901,2024-06-10,333.25,fraud
ref_01923,txn_049936,2024-02-17,7.0,unauthorized
ref_01924,txn_049965,2024-06-29,10.74,unauthorized
ref_01925,txn_050026,2024-04-01,19.76,fraud
ref_01926,txn_050038,2024-05-17,104.99,buyer_remorse
ref_01927,txn_050076,2024-05-09,55.31,unauthorized
ref_01928,txn_050080,2024-06-16,118.94,buyer_remorse
ref_01929,txn_050117,2024-02-27,69.16,fraud
ref_01930,txn_050138,2024-02-25,71.45,fraud
ref_01931,txn_050220,2024-05-12,116.39,fraud
ref_01932,txn_050240,2024-02-11,107.16,buyer_remorse
ref_01933,txn_050247,2024-06-01,66.54,unauthorized
ref_01934,txn_050285,2024-03-09,157.19,fraud
ref_01935,txn_050302,2024-05-26,351.55,unauthorized
ref_01936,txn_050307,2024-04-28,119.1,charged_twice
ref_01937,txn_050322,2024-05-15,18.64,fraud
ref_01938,txn_050334,2024-02-26,584.55,unauthorized
ref_01939,txn_050338,2024-03-28,2304.31,fraud
ref_01940,txn_050373,2024-02-13,580.41,charged_twice
ref_01941,txn_050389,2024-02-28,98.99,fraud
ref_01942,txn_050394,2024-05-01,21.95,buyer_remorse
ref_01943,txn_050405,2024-04-18,181.39,unauthorized
ref_01944,txn_050495,2024-05-11,63.51,unauthorized
ref_01945,txn_050500,2024-05-28,339.05,fraud
ref_01946,txn_050514,2024-04-24,49.01,charged_twice
ref_01947,txn_050542,2024-06-05,134.25,unauthorized
ref_01948,txn_050552,2024-06-04,83.89,unauthorized
ref_01949,txn_050562,2024-06-09,32.82,fraud
ref_01950,txn_050572,2024-05-20,14.69,buyer_remorse
ref_01951,txn_050600,2024-02-06,107.65,fraud
ref_01952,txn_050619,2024-05-29,36.24,fraud
ref_01953,txn_050622,2024-01-30,46.89,fraud
ref_01954,txn_050661,2024-03-14,136.2,fraud
ref_01955,txn_050673,2024-03-11,8.77,fraud
ref_01956,txn_050707,2024-01-21,82.34,unauthorized
ref_01957,txn_050724,2024-04-13,214.35,charged_twice
ref_01958,txn_050750,2024-05-30,43.84,fraud
ref_01959,txn_050753,2024-04-11,89.01,unauthorized
ref_01960,txn_050762,2024-02-27,5.62,fraud
ref_01961,txn_050793,2024-05-14,34.33,fraud
ref_01962,txn_050798,2024-02-04,36.89,charged_twice
ref_01963,txn_050851,2024-03-23,53.41,fraud
ref_01964,txn_050857,2024-06-30,27.72,unauthorized
ref_01965,txn_050884,2024-02-22,246.49,charged_twice
ref_01966,txn_050895,2024-02-06,20.16,buyer_remorse
ref_01967,txn_050904,2024-03-14,582.74,fraud
ref_01968,txn_050912,2024-02-23,118.39,fraud
ref_01969,txn_050973,2024-03-30,56.48,fraud
ref_01970,txn_050974,2024-03-02,8.8,buyer_remorse
ref_01971,txn_051065,2024-04-08,457.48,unauthorized
ref_01972,txn_051075,2024-04-12,1492.99,unauthorized
ref_01973,txn_051077,2024-03-08,111.45,unauthorized
ref_01974,txn_051080,2024-05-07,18.42,fraud
ref_01975,txn_051101,2024-03-27,35.46,fraud
ref_01976,txn_051105,2024-06-09,28.84,fraud
ref_01977,txn_051137,2024-03-20,23.86,charged_twice
ref_01978,txn_051175,2024-03-17,127.44,unauthorized
ref_01979,txn_051205,2024-03-08,8.09,fraud
