user_id,signup_date,segment,country,risk_score
user_07372,2024-01-14,consumer,US,low
user_07373,2024-02-11,consumer,US,high
user_07374,2024-02-26,consumer,US,low
user_07375,2024-02-15,consumer,CA,low
user_07376,2024-02-27,consumer,CA,low
user_07377,2024-01-30,consumer,US,low
user_07378,2024-02-24,consumer,US,low
user_07379,2024-02-10,consumer,US,low
user_07380,2024-01-25,small_business,US,medium
user_07381,2024-01-14,small_business,US,low
user_07382,2024-02-04,consumer,US,medium
user_07383,2024-02-21,consumer,US,low
user_07384,2024-02-17,consumer,US,low
user_07385,2024-02-03,small_business,US,low
user_07386,2024-01-10,small_business,US,medium
user_07387,2024-02-04,consumer,UK,low
user_07388,2024-01-11,small_business,CA,low
user_07389,2024-01-11,small_business,US,low
user_07390,2024-01-21,small_business,US,medium
user_07391,2024-01-21,consumer,US,low
user_07392,2024-01-22,consumer,US,low
user_07393,2024-02-14,consumer,US,low
user_07394,2024-01-07,consumer,US,medium
user_07395,2024-02-24,consumer,US,low
user_07396,2024-01-17,consumer,US,medium
user_07397,2024-01-02,consumer,UK,medium
user_07398,2024-01-12,consumer,US,medium
user_07399,2024-02-26,consumer,US,low
user_07400,2024-02-11,consumer,US,low
user_07401,2024-01-18,small_business,US,medium
user_07402,2024-02-23,small_business,CA,low
user_07403,2024-02-28,consumer,UK,low
user_07404,2024-01-11,consumer,US,low
user_07405,2024-01-16,consumer,UK,high
user_07406,2024-02-18,consumer,UK,low
user_07407,2024-02-20,small_business,US,low
user_07408,2024-01-18,consumer,US,medium
user_07409,2024-02-04,consumer,CA,low
user_07410,2024-02-22,small_business,US,high
user_07411,2024-02-28,consumer,US,low
user_07412,2024-01-26,consumer,US,medium
user_07413,2024-01-16,consumer,UK,low
user_07414,2024-01-06,consumer,CA,medium
user_07415,2024-02-26,consumer,CA,medium
user_07416,2024-02-13,consumer,UK,medium
user_07417,2024-02-12,consumer,AU,medium
user_07418,2024-02-16,small_business,UK,low
user_07419,2024-02-16,consumer,UK,high
user_07420,2024-02-17,small_business,AU,medium
user_07421,2024-02-11,consumer,US,medium
user_07422,2024-01-12,consumer,UK,medium
user_07423,2024-02-29,consumer,UK,low
user_07424,2024-01-13,consumer,CA,medium
user_07425,2024-01-04,consumer,CA,low
user_07426,2024-02-08,consumer,CA,medium
user_07427,2024-02-23,small_business,CA,low
user_07428,2024-01-02,consumer,US,low
user_07429,2024-01-26,consumer,US,high
user_07430,2024-02-28,small_business,US,high
user_07431,2024-01-27,consumer,US,medium
user_07432,2024-01-27,consumer,US,medium
user_07433,2024-01-15,small_business,US,medium
user_07434,2024-01-08,consumer,US,medium
user_07435,2024-01-07,consumer,CA,low
user_07436,2024-02-16,consumer,US,high
user_07437,2024-02-24,consumer,CA,medium
user_07438,2024-02-15,consumer,CA,medium
user_07439,2024-02-09,consumer,US,high
user_07440,2024-02-29,small_business,US,low
user_07441,2024-01-12,small_business,UK,low
user_07442,2024-01-13,consumer,UK,high
user_07443,2024-02-12,consumer,US,low
user_07444,2024-01-17,small_business,US,medium
user_07445,2024-01-17,consumer,US,low
user_07446,2024-02-25,consumer,US,medium
user_07447,2024-02-05,consumer,US,medium
user_07448,2024-01-21,small_business,US,medium
user_07449,2024-01-08,consumer,UK,low
user_07450,2024-01-05,enterprise,AU,low
user_07451,2024-01-26,consumer,UK,medium
user_07452,2024-01-16,consumer,CA,high
user_07453,2024-02-05,consumer,UK,low
user_07454,2024-01-28,consumer,UK,low
user_07455,2024-02-23,small_business,US,low
user_07456,2024-01-29,enterprise,US,high
user_07457,2024-02-16,consumer,CA,medium
user_07458,2024-01-12,enterprise,CA,high
user_07459,2024-02-06,small_business,US,low
user_07460,2024-01-30,consumer,US,low
user_07461,2024-01-23,consumer,UK,medium
user_07462,2024-01-16,consumer,US,low
user_07463,2024-01-14,consumer,US,low
user_07464,2024-01-10,consumer,CA,low
user_07465,2024-01-07,consumer,US,low
user_07466,2024-02-14,consumer,UK,low
user_07467,2024-02-21,small_business,CA,low
user_07468,2024-02-29,small_business,US,low
user_07469,2024-02-06,consumer,US,low
user_07470,2024-01-29,consumer,US,medium
user_07471,2024-01-03,consumer,US,low
user_07472,2024-01-15,consumer,UK,low
user_07473,2024-02-05,consumer,US,low
user_07474,2024-02-16,consumer,US,low
user_07475,2024-02-15,consumer,US,medium
user_07476,2024-02-21,consumer,US,medium
user_07477,2024-01-19,consumer,US,medium
user_07478,2024-01-13,consumer,UK,low
user_07479,2024-02-11,small_business,US,low
user_07480,2024-01-21,enterprise,US,low
user_07481,2024-02-06,consumer,US,high
user_07482,2024-01-27,consumer,CA,medium
user_07483,2024-02-24,consumer,US,low
user_07484,2024-02-21,consumer,UK,low
user_07485,2024-01-29,consumer,US,low
user_07486,2024-01-20,consumer,UK,low
user_07487,2024-01-25,small_business,US,medium
user_07488,2024-01-06,consumer,CA,low
user_07489,2024-02-05,small_business,UK,medium
user_07490,2024-01-02,consumer,CA,low
user_07491,2024-01-22,consumer,US,low
user_07492,2024-02-01,consumer,UK,low
user_07493,2024-01-16,consumer,UK,medium
user_07494,2024-01-18,consumer,US,low
user_07495,2024-01-05,consumer,US,low
user_07496,2024-02-23,consumer,UK,medium
user_07497,2024-02-05,consumer,US,low
user_07498,2024-01-30,consumer,UK,low
user_07499,2024-02-14,small_business,US,low
user_07500,2024-01-19,consumer,US,medium
user_07501,2024-01-23,consumer,UK,low
user_07502,2024-02-03,consumer,US,medium
user_07503,2024-01-13,small_business,AU,low
user_07504,2024-02-12,consumer,CA,low
user_07505,2024-02-23,consumer,UK,medium
user_07506,2024-01-29,consumer,CA,medium
user_07507,2024-02-05,consumer,CA,medium
user_07508,2024-01-22,consumer,US,low
user_07509,2024-02-21,small_business,CA,low
user_07510,2024-02-21,small_business,US,medium
user_07511,2024-02-16,consumer,US,low
user_07512,2024-02-05,consumer,US,low
user_07513,2024-01-09,consumer,UK,low
user_07514,2024-02-08,consumer,US,low
user_07515,2024-02-20,small_business,US,low
user_07516,2024-01-19,consumer,UK,high
user_07517,2024-02-07,consumer,US,medium
user_07518,2024-01-06,consumer,UK,high
user_07519,2024-02-21,small_business,UK,high
user_07520,2024-02-16,consumer,US,low
user_07521,2024-01-15,consumer,US,low
user_07522,2024-02-26,consumer,UK,low
user_07523,2024-01-20,consumer,US,medium
user_07524,2024-01-09,enterprise,US,low
user_07525,2024-02-01,consumer,US,low
user_07526,2024-01-04,consumer,US,low
user_07527,2024-02-19,consumer,US,low
user_07528,2024-01-18,small_business,US,low
user_07529,2024-01-05,consumer,UK,low
user_07530,2024-01-20,consumer,US,medium
user_07531,2024-01-23,consumer,CA,low
user_07532,2024-01-11,consumer,US,high
user_07533,2024-02-06,small_business,US,low
user_07534,2024-01-22,small_business,UK,high
user_07535,2024-02-27,consumer,UK,low
user_07536,2024-01-04,consumer,UK,medium
user_07537,2024-01-29,enterprise,UK,low
user_07538,2024-02-13,consumer,UK,medium
user_07539,2024-02-03,consumer,US,medium
user_07540,2024-01-13,consumer,UK,low
user_07541,2024-02-11,consumer,UK,low
user_07542,2024-01-09,consumer,AU,low
user_07543,2024-02-11,small_business,UK,low
user_07544,2024-01-31,small_business,UK,low
user_07545,2024-01-07,consumer,US,medium
user_07546,2024-01-04,consumer,CA,low
user_07547,2024-01-19,consumer,AU,medium
user_07548,2024-02-11,consumer,UK,medium
user_07549,2024-01-30,consumer,UK,medium
user_07550,2024-01-31,consumer,US,low
user_07551,2024-02-04,enterprise,UK,low
user_07552,2024-02-26,small_business,UK,low
user_07553,2024-01-21,consumer,UK,low
user_07554,2024-01-31,consumer,US,low
user_07555,2024-01-19,consumer,UK,high
user_07556,2024-01-31,enterprise,US,medium
user_07557,2024-02-22,consumer,UK,low
user_07558,2024-02-01,consumer,US,low
user_07559,2024-01-02,consumer,UK,low
user_07560,2024-02-28,small_business,US,high
user_07561,2024-02-21,small_business,US,high
user_07562,2024-01-10,consumer,UK,low
user_07563,2024-01-02,small_business,US,low
user_07564,2024-01-02,consumer,UK,low
user_07565,2024-02-29,consumer,CA,low
user_07566,2024-01-24,small_business,AU,low
user_07567,2024-01-17,small_business,US,medium
user_07568,2024-02-01,consumer,CA,low
user_07569,2024-01-16,consumer,US,medium
user_07570,2024-01-16,small_business,CA,low
user_07571,2024-02-15,small_business,UK,medium
user_07572,2024-02-08,small_business,US,medium
user_07573,2024-02-22,consumer,US,low
user_07574,2024-01-31,enterprise,US,medium
user_07575,2024-02-12,enterprise,UK,low
user_07576,2024-01-24,consumer,US,low
user_07577,2024-01-01,small_business,UK,low
user_07578,2024-01-11,consumer,UK,low
user_07579,2024-02-24,consumer,AU,low
user_07580,2024-01-21,consumer,CA,medium
user_07581,2024-01-04,consumer,US,low
user_07582,2024-01-07,consumer,UK,low
user_07583,2024-01-26,small_business,CA,medium
user_07584,2024-02-16,consumer,CA,medium
user_07585,2024-02-19,consumer,US,low
user_07586,2024-01-12,small_business,US,low
user_07587,2024-01-31,consumer,US,low
user_07588,2024-01-17,consumer,US,low
user_07589,2024-02-02,consumer,US,medium
user_07590,2024-01-11,consumer,US,low
user_07591,2024-01-28,consumer,UK,low
user_07592,2024-02-01,small_business,US,high
user_07593,2024-01-01,consumer,UK,medium
user_07594,2024-02-16,small_business,US,low
user_07595,2024-01-28,consumer,CA,medium
user_07596,2024-02-22,consumer,CA,medium
user_07597,2024-02-11,consumer,UK,low
user_07598,2024-01-07,small_business,CA,medium
user_07599,2024-01-02,consumer,US,low
user_07600,2024-02-11,consumer,UK,medium
user_07601,2024-01-24,consumer,US,high
user_07602,2024-01-04,consumer,US,low
user_07603,2024-02-13,consumer,US,medium
user_07604,2024-01-19,consumer,US,medium
user_07605,2024-01-26,consumer,US,medium
user_07606,2024-01-11,small_business,UK,medium
user_07607,2024-02-09,consumer,US,low
user_07608,2024-02-19,consumer,CA,medium
user_07609,2024-02-12,consumer,UK,medium
user_07610,2024-01-11,consumer,US,medium
user_07611,2024-02-14,small_business,US,medium
user_07612,2024-01-03,consumer,CA,low
user_07613,2024-01-12,consumer,US,low
user_07614,2024-01-03,small_business,US,medium
user_07615,2024-02-11,consumer,UK,high
user_07616,2024-01-27,consumer,US,low
user_07617,2024-02-18,consumer,US,low
user_07618,2024-02-23,small_business,US,medium
user_07619,2024-01-02,enterprise,US,medium
user_07620,2024-02-18,small_business,US,medium
user_07621,2024-01-16,consumer,US,low
user_07622,2024-01-02,enterprise,US,medium
user_07623,2024-02-29,consumer,US,medium
user_07624,2024-02-23,consumer,AU,medium
user_07625,2024-01-30,small_business,US,medium
user_07626,2024-01-20,consumer,UK,low
user_07627,2024-02-07,consumer,US,high
user_07628,2024-01-28,consumer,US,medium
user_07629,2024-01-25,consumer,CA,low
user_07630,2024-02-01,small_business,UK,high
user_07631,2024-01-10,consumer,US,high
user_07632,2024-02-29,consumer,US,medium
user_07633,2024-02-11,consumer,US,low
user_07634,2024-02-09,small_business,CA,low
user_07635,2024-02-02,small_business,US,low
user_07636,2024-01-13,consumer,US,low
user_07637,2024-02-25,enterprise,UK,low
user_07638,2024-02-10,small_business,AU,low
user_07639,2024-02-23,consumer,CA,low
user_07640,2024-02-11,consumer,US,high
user_07641,2024-02-16,consumer,UK,low
user_07642,2024-02-06,small_business,UK,low
user_07643,2024-02-23,consumer,UK,low
user_07644,2024-01-16,consumer,CA,low
user_07645,2024-02-14,consumer,CA,medium
user_07646,2024-01-22,small_business,US,low
user_07647,2024-02-26,consumer,US,medium
user_07648,2024-01-20,small_business,UK,medium
user_07649,2024-02-19,small_business,US,low
user_07650,2024-02-12,consumer,US,low
user_07651,2024-01-27,consumer,US,low
user_07652,2024-02-10,consumer,CA,low
user_07653,2024-01-16,small_business,US,low
user_07654,2024-02-03,consumer,UK,medium
user_07655,2024-02-01,consumer,US,low
user_07656,2024-01-26,consumer,US,low
user_07657,2024-01-25,consumer,US,low
user_07658,2024-01-02,small_business,US,medium
user_07659,2024-01-12,consumer,CA,low
user_07660,2024-02-09,small_business,CA,low
user_07661,2024-01-09,consumer,UK,medium
user_07662,2024-01-12,consumer,US,low
user_07663,2024-01-26,enterprise,US,low
user_07664,2024-01-09,consumer,US,low
user_07665,2024-01-10,small_business,US,high
user_07666,2024-02-01,consumer,US,low
user_07667,2024-02-26,consumer,UK,low
user_07668,2024-02-03,consumer,US,high
user_07669,2024-02-17,enterprise,US,low
user_07670,2024-01-20,enterprise,CA,medium
user_07671,2024-02-08,consumer,US,low
user_07672,2024-02-29,consumer,CA,low
user_07673,2024-01-02,consumer,AU,medium
user_07674,2024-01-01,consumer,US,high
user_07675,2024-02-20,small_business,US,low
user_07676,2024-02-29,consumer,UK,medium
user_07677,2024-02-05,enterprise,US,medium
user_07678,2024-01-24,consumer,US,low
user_07679,2024-02-23,small_business,UK,medium
user_07680,2024-01-27,consumer,US,low
user_07681,2024-01-02,consumer,US,low
user_07682,2024-01-31,enterprise,UK,low
user_07683,2024-02-26,consumer,UK,medium
user_07684,2024-01-14,small_business,US,low
user_07685,2024-01-02,enterprise,US,medium
user_07686,2024-01-29,consumer,US,low
user_07687,2024-01-15,consumer,US,low
user_07688,2024-01-12,consumer,UK,medium
user_07689,2024-02-06,consumer,UK,medium
user_07690,2024-01-28,consumer,UK,low
user_07691,2024-01-20,consumer,US,low
user_07692,2024-02-08,consumer,US,high
user_07693,2024-01-24,consumer,US,low
user_07694,2024-01-21,consumer,US,medium
user_07695,2024-01-10,consumer,US,medium
user_07696,2024-02-15,consumer,US,medium
user_07697,2024-01-14,consumer,US,high
user_07698,2024-02-06,consumer,UK,medium
user_07699,2024-01-18,consumer,UK,low
user_07700,2024-01-24,consumer,US,low
user_07701,2024-01-14,consumer,US,low
user_07702,2024-02-03,small_business,CA,low
user_07703,2024-02-27,consumer,AU,high
user_07704,2024-01-12,consumer,US,low
user_07705,2024-01-22,enterprise,UK,medium
user_07706,2024-02-25,small_business,CA,medium
user_07707,2024-01-06,consumer,US,medium
user_07708,2024-02-05,consumer,US,low
user_07709,2024-02-14,consumer,US,medium
user_07710,2024-02-05,consumer,US,low
user_07711,2024-01-22,enterprise,US,medium
user_07712,2024-01-14,consumer,CA,low
user_07713,2024-01-16,small_business,UK,high
user_07714,2024-02-05,consumer,US,low
user_07715,2024-02-25,enterprise,US,low
user_07716,2024-01-25,consumer,UK,low
user_07717,2024-02-01,consumer,US,medium
user_07718,2024-02-02,consumer,US,medium
user_07719,2024-02-14,consumer,CA,low
user_07720,2024-02-05,consumer,US,low
user_07721,2024-01-20,small_business,US,low
user_07722,2024-01-18,consumer,US,low
user_07723,2024-02-07,small_business,US,low
user_07724,2024-01-03,consumer,US,low
user_07725,2024-01-23,consumer,US,medium
user_07726,2024-02-01,enterprise,UK,low
user_07727,2024-02-14,consumer,US,high
user_07728,2024-02-28,consumer,US,low
user_07729,2024-01-16,consumer,US,medium
user_07730,2024-02-28,consumer,US,medium
user_07731,2024-01-05,small_business,CA,low
user_07732,2024-01-04,consumer,US,low
user_07733,2024-01-21,consumer,UK,low
user_07734,2024-02-09,small_business,US,low
user_07735,2024-02-20,consumer,US,low
user_07736,2024-01-14,consumer,UK,low
user_07737,2024-02-08,enterprise,US,low
user_07738,2024-01-31,consumer,UK,low
user_07739,2024-01-14,small_business,US,low
user_07740,2024-01-06,consumer,US,low
user_07741,2024-01-12,small_business,UK,low
user_07742,2024-01-16,small_business,UK,medium
user_07743,2024-01-17,consumer,UK,medium
user_07744,2024-02-14,consumer,UK,high
user_07745,2024-01-23,consumer,CA,low
user_07746,2024-01-14,small_business,US,low
user_07747,2024-01-07,consumer,US,low
user_07748,2024-02-15,consumer,US,low
user_07749,2024-02-01,consumer,US,medium
user_07750,2024-01-15,enterprise,US,low
user_07751,2024-02-13,consumer,CA,medium
user_07752,2024-01-17,consumer,US,medium
user_07753,2024-02-10,consumer,UK,high
user_07754,2024-02-23,consumer,US,low
user_07755,2024-02-16,consumer,US,low
user_07756,2024-02-13,consumer,CA,low
user_07757,2024-02-03,small_business,US,low
user_07758,2024-01-05,enterprise,US,high
user_07759,2024-02-14,consumer,US,low
user_07760,2024-01-27,consumer,UK,low
user_07761,2024-02-21,consumer,US,low
user_07762,2024-01-23,consumer,US,low
user_07763,2024-02-09,consumer,UK,low
user_07764,2024-02-28,consumer,US,low
user_07765,2024-01-14,consumer,UK,medium
user_07766,2024-01-15,small_business,US,high
user_07767,2024-02-12,small_business,US,low
user_07768,2024-02-02,consumer,UK,low
user_07769,2024-02-22,consumer,CA,low
user_07770,2024-01-31,small_business,UK,medium
user_07771,2024-02-04,enterprise,UK,low
user_07772,2024-01-17,consumer,US,high
user_07773,2024-01-28,consumer,US,low
user_07774,2024-01-19,consumer,US,low
user_07775,2024-02-15,consumer,CA,low
user_07776,2024-02-23,consumer,CA,high
user_07777,2024-01-23,consumer,AU,low
user_07778,2024-02-01,consumer,US,low
user_07779,2024-02-09,consumer,US,low
user_07780,2024-01-13,consumer,UK,low
user_07781,2024-02-28,enterprise,UK,low
user_07782,2024-01-20,consumer,UK,medium
user_07783,2024-02-04,consumer,UK,high
user_07784,2024-01-05,consumer,US,high
user_07785,2024-01-09,consumer,US,low
user_07786,2024-01-29,consumer,US,low
user_07787,2024-01-06,consumer,US,low
user_07788,2024-01-25,consumer,US,low
user_07789,2024-01-31,consumer,US,medium
user_07790,2024-01-22,consumer,US,low
user_07791,2024-01-02,small_business,UK,medium
user_07792,2024-02-14,consumer,CA,medium
user_07793,2024-01-05,consumer,CA,low
user_07794,2024-02-29,consumer,US,medium
user_07795,2024-01-27,consumer,US,low
user_07796,2024-01-25,consumer,US,low
user_07797,2024-01-08,consumer,AU,low
user_07798,2024-02-24,enterprise,US,high
user_07799,2024-01-01,small_business,US,low
user_07800,2024-01-20,consumer,CA,medium
user_07801,2024-02-13,small_business,US,medium
user_07802,2024-01-23,consumer,CA,medium
user_07803,2024-02-01,enterprise,US,medium
user_07804,2024-01-11,consumer,US,low
user_07805,2024-02-08,consumer,US,medium
user_07806,2024-02-16,consumer,CA,low
user_07807,2024-02-23,consumer,CA,low
user_07808,2024-01-24,small_business,US,low
user_07809,2024-01-11,small_business,US,low
user_07810,2024-01-29,consumer,US,high
user_07811,2024-02-23,small_business,AU,low
user_07812,2024-01-26,small_business,UK,low
user_07813,2024-01-16,consumer,UK,low
user_07814,2024-02-04,consumer,US,low
user_07815,2024-01-20,consumer,US,low
user_07816,2024-02-15,consumer,US,low
user_07817,2024-01-03,consumer,UK,high
user_07818,2024-01-01,consumer,CA,low
user_07819,2024-02-27,consumer,US,low
user_07820,2024-02-22,consumer,US,low
user_07821,2024-02-16,small_business,US,low
user_07822,2024-01-01,consumer,US,high
user_07823,2024-01-17,consumer,CA,low
user_07824,2024-01-02,consumer,US,low
user_07825,2024-01-29,consumer,CA,low
user_07826,2024-01-20,consumer,UK,medium
user_07827,2024-01-06,consumer,UK,low
user_07828,2024-01-08,consumer,CA,low
user_07829,2024-01-29,consumer,UK,low
user_07830,2024-02-17,consumer,CA,high
user_07831,2024-02-20,consumer,US,medium
user_07832,2024-02-02,consumer,UK,low
user_07833,2024-01-03,consumer,UK,medium
user_07834,2024-02-29,consumer,US,low
user_07835,2024-02-04,consumer,UK,low
user_07836,2024-01-05,small_business,UK,low
user_07837,2024-01-27,consumer,CA,medium
user_07838,2024-02-13,small_business,US,low
user_07839,2024-01-12,small_business,UK,medium
user_07840,2024-01-20,consumer,US,low
user_07841,2024-02-14,consumer,UK,medium
user_07842,2024-01-20,consumer,US,low
user_07843,2024-01-09,consumer,US,low
user_07844,2024-02-08,consumer,US,low
user_07845,2024-01-04,consumer,US,low
user_07846,2024-02-20,consumer,US,low
user_07847,2024-02-23,consumer,US,low
user_07848,2024-01-19,small_business,UK,high
user_07849,2024-02-07,consumer,CA,low
user_07850,2024-01-27,small_business,US,low
user_07851,2024-02-14,enterprise,US,low
user_07852,2024-02-12,enterprise,US,low
user_07853,2024-01-13,small_business,UK,low
user_07854,2024-01-13,consumer,US,medium
user_07855,2024-02-29,consumer,US,low
user_07856,2024-02-26,consumer,US,medium
user_07857,2024-01-22,consumer,US,low
user_07858,2024-01-28,small_business,US,high
user_07859,2024-02-21,enterprise,US,low
user_07860,2024-02-16,consumer,UK,low
user_07861,2024-02-22,consumer,UK,low
user_07862,2024-02-14,consumer,US,high
user_07863,2024-01-22,consumer,UK,medium
user_07864,2024-02-12,consumer,US,low
user_07865,2024-01-19,consumer,CA,low
user_07866,2024-01-08,small_business,US,high
user_07867,2024-02-21,consumer,UK,low
user_07868,2024-01-08,small_business,UK,low
user_07869,2024-02-11,consumer,US,medium
user_07870,2024-01-26,small_business,CA,medium
user_07871,2024-02-17,consumer,US,medium
user_07872,2024-02-20,small_business,UK,high
user_07873,2024-01-26,consumer,US,low
user_07874,2024-01-23,consumer,US,low
user_07875,2024-02-12,consumer,US,medium
user_07876,2024-01-13,small_business,US,medium
user_07877,2024-01-28,consumer,US,medium
user_07878,2024-01-09,consumer,US,high
user_07879,2024-01-20,consumer,UK,low
user_07880,2024-02-25,consumer,US,low
user_07881,2024-01-19,small_business,US,low
user_07882,2024-02-17,consumer,UK,medium
user_07883,2024-02-08,consumer,US,low
user_07884,2024-02-20,enterprise,US,medium
user_07885,2024-01-12,small_business,US,low
user_07886,2024-01-15,small_business,US,low
user_07887,2024-01-31,consumer,US,low
user_07888,2024-02-24,consumer,CA,medium
user_07889,2024-01-14,consumer,US,low
user_07890,2024-01-11,small_business,US,medium
user_07891,2024-01-26,consumer,US,low
user_07892,2024-02-11,consumer,US,low
user_07893,2024-01-27,consumer,US,low
user_07894,2024-01-11,consumer,US,medium
user_07895,2024-02-07,small_business,US,low
user_07896,2024-02-03,consumer,US,high
user_07897,2024-02-12,consumer,CA,low
user_07898,2024-01-19,small_business,US,low
user_07899,2024-01-06,consumer,US,low
user_07900,2024-02-15,consumer,UK,low
user_07901,2024-02-21,enterprise,US,low
user_07902,2024-02-07,enterprise,UK,low
user_07903,2024-02-18,consumer,UK,medium
user_07904,2024-02-11,consumer,US,low
user_07905,2024-01-28,consumer,US,low
user_07906,2024-01-01,small_business,AU,low
user_07907,2024-02-04,small_business,UK,low
user_07908,2024-02-09,consumer,CA,low
user_07909,2024-01-08,consumer,US,high
user_07910,2024-02-28,consumer,US,medium
user_07911,2024-02-21,consumer,CA,medium
user_07912,2024-02-23,consumer,US,low
user_07913,2024-02-16,small_business,AU,low
user_07914,2024-02-25,consumer,US,low
user_07915,2024-01-07,consumer,CA,low
user_07916,2024-01-11,consumer,US,low
user_07917,2024-02-08,consumer,US,low
user_07918,2024-01-04,consumer,CA,medium
user_07919,2024-01-25,consumer,US,high
user_07920,2024-01-12,consumer,US,low
user_07921,2024-01-26,consumer,US,medium
user_07922,2024-02-07,consumer,UK,medium
user_07923,2024-02-15,small_business,AU,low
user_07924,2024-01-12,consumer,US,high
user_07925,2024-02-12,consumer,US,low
user_07926,2024-02-20,small_business,US,medium
user_07927,2024-02-22,consumer,UK,low
user_07928,2024-02-06,enterprise,US,low
user_07929,2024-02-15,consumer,US,low
user_07930,2024-02-22,small_business,US,medium
user_07931,2024-01-24,enterprise,US,low
user_07932,2024-01-16,small_business,CA,low
user_07933,2024-02-26,consumer,US,low
user_07934,2024-01-13,consumer,US,low
user_07935,2024-01-25,consumer,US,medium
user_07936,2024-02-23,consumer,UK,medium
user_07937,2024-02-23,small_business,US,medium
user_07938,2024-02-26,consumer,US,medium
user_07939,2024-02-21,consumer,US,high
user_07940,2024-02-23,consumer,UK,medium
user_07941,2024-01-04,consumer,US,high
user_07942,2024-01-11,small_business,US,low
user_07943,2024-02-01,small_business,US,low
user_07944,2024-02-18,consumer,US,high
user_07945,2024-01-07,consumer,AU,medium
user_07946,2024-02-15,consumer,US,medium
user_07947,2024-02-27,consumer,CA,low
user_07948,2024-01-11,enterprise,US,medium
user_07949,2024-01-28,small_business,US,medium
user_07950,2024-02-23,consumer,US,low
user_07951,2024-02-10,consumer,CA,low
user_07952,2024-01-23,consumer,US,low
user_07953,2024-02-14,consumer,CA,high
user_07954,2024-01-23,consumer,US,medium
user_07955,2024-02-19,consumer,US,high
user_07956,2024-01-28,consumer,CA,low
user_07957,2024-02-12,consumer,CA,high
user_07958,2024-02-16,consumer,US,low
user_07959,2024-02-26,enterprise,UK,low
user_07960,2024-01-26,small_business,US,low
user_07961,2024-01-25,consumer,US,high
user_07962,2024-02-23,consumer,US,low
user_07963,2024-01-29,consumer,US,low
user_07964,2024-01-19,consumer,US,low
user_07965,2024-02-02,consumer,US,low
user_07966,2024-02-05,small_business,AU,medium
user_07967,2024-01-14,consumer,UK,low
user_07968,2024-01-14,consumer,US,medium
user_07969,2024-02-04,consumer,AU,high
user_07970,2024-01-30,small_business,US,low
user_07971,2024-01-28,small_business,US,medium
user_07972,2024-01-17,consumer,UK,low
user_07973,2024-01-03,consumer,US,high
user_07974,2024-01-16,consumer,UK,low
user_07975,2024-02-15,consumer,US,medium
user_07976,2024-01-30,consumer,US,medium
user_07977,2024-02-21,consumer,US,low
user_07978,2024-01-29,consumer,CA,low
user_07979,2024-02-14,consumer,UK,low
user_07980,2024-01-15,consumer,UK,low
user_07981,2024-02-15,small_business,US,low
user_07982,2024-02-25,consumer,US,high
user_07983,2024-01-25,consumer,UK,low
user_07984,2024-02-20,consumer,US,low
user_07985,2024-02-07,consumer,US,low
user_07986,2024-02-11,consumer,UK,low
user_07987,2024-02-28,consumer,US,low
user_07988,2024-02-16,consumer,US,high
user_07989,2024-02-22,consumer,CA,medium
user_07990,2024-02-23,consumer,UK,low
user_07991,2024-02-21,consumer,UK,low
user_07992,2024-02-27,enterprise,US,low
user_07993,2024-02-07,consumer,US,medium
user_07994,2024-01-23,consumer,UK,medium
user_07995,2024-01-25,consumer,UK,medium
user_07996,2024-02-11,small_business,US,low
user_07997,2024-01-07,consumer,AU,high
user_07998,2024-01-22,small_business,AU,low
user_07999,2024-01-17,small_business,US,low
user_08000,2024-01-18,consumer,CA,high
user_08001,2024-02-18,consumer,US,low
user_08002,2024-02-10,consumer,US,low
user_08003,2024-01-10,small_business,US,low
user_08004,2024-01-10,consumer,US,low
user_08005,2024-02-26,consumer,CA,low
user_08006,2024-01-07,consumer,UK,low
user_08007,2024-02-17,consumer,UK,low
user_08008,2024-02-19,consumer,US,medium
user_08009,2024-02-07,consumer,US,low
user_08010,2024-01-27,consumer,US,medium
user_08011,2024-02-21,consumer,US,low
user_08012,2024-02-02,consumer,US,low
user_08013,2024-01-01,small_business,US,low
user_08014,2024-02-13,consumer,US,medium
user_08015,2024-02-22,small_business,US,medium
user_08016,2024-02-29,consumer,US,low
user_08017,2024-02-03,consumer,US,medium
user_08018,2024-01-04,small_business,CA,medium
user_08019,2024-01-17,consumer,US,low
user_08020,2024-01-04,enterprise,US,medium
user_08021,2024-02-12,small_business,CA,low
user_08022,2024-02-23,consumer,AU,low
user_08023,2024-01-26,consumer,UK,low
user_08024,2024-01-04,consumer,US,high
user_08025,2024-01-01,consumer,US,low
user_08026,2024-01-07,consumer,AU,high
user_08027,2024-01-30,consumer,CA,medium
user_08028,2024-02-19,consumer,US,low
user_08029,2024-01-09,consumer,US,low
user_08030,2024-02-04,small_business,US,medium
user_08031,2024-01-08,small_business,US,low
user_08032,2024-01-24,consumer,UK,low
user_08033,2024-01-19,small_business,US,medium
user_08034,2024-02-05,consumer,AU,medium
user_08035,2024-02-19,consumer,US,medium
user_08036,2024-02-21,consumer,UK,low
user_08037,2024-02-28,consumer,US,low
user_08038,2024-02-12,consumer,US,high
user_08039,2024-01-27,small_business,US,medium
user_08040,2024-02-01,enterprise,UK,low
user_08041,2024-01-14,consumer,US,medium
user_08042,2024-02-26,small_business,US,low
user_08043,2024-01-18,consumer,CA,low
user_08044,2024-01-28,consumer,US,low
