ticket_id,user_id,timestamp,issue_type,resolution_time
tkt_01299,user_05584,2024-01-29 23:00:00,charged_twice,53
tkt_01300,user_05588,2024-03-16 06:00:00,payment_failed,6
tkt_01301,user_05590,2024-01-21 02:00:00,charged_twice,40
tkt_01302,user_05618,2024-04-07 06:00:00,payment_failed,66
tkt_01303,user_05619,2024-05-23 17:00:00,fraud,12
tkt_01304,user_05622,2024-01-30 08:00:00,payment_failed,42
tkt_01305,user_05622,2024-02-28 11:00:00,fraud,68
tkt_01306,user_05633,2024-04-04 08:00:00,charged_twice,34
tkt_01307,user_05636,2024-02-25 09:00:00,payment_failed,15
tkt_01308,user_05637,2024-05-27 16:00:00,charged_twice,53
tkt_01309,user_05637,2024-04-30 11:00:00,other,71
tkt_01310,user_05638,2024-05-04 05:00:00,fraud,48
tkt_01311,user_05639,2024-06-05 06:00:00,payment_failed,71
tkt_01312,user_05640,2024-05-14 06:00:00,charged_twice,33
tkt_01313,user_05642,2024-04-02 17:00:00,fraud,44
tkt_01314,user_05644,2024-04-22 19:00:00,payment_failed,61
tkt_01315,user_05645,2024-02-27 15:00:00,payment_failed,51
tkt_01316,user_05663,2024-06-19 10:00:00,payment_failed,4
tkt_01317,user_05667,2024-04-25 21:00:00,payment_failed,32
tkt_01318,user_05669,2024-05-14 20:00:00,fraud,29
tkt_01319,user_05671,2024-03-06 17:00:00,fraud,43
tkt_01320,user_05679,2024-05-01 20:00:00,fraud,12
tkt_01321,user_05684,2024-01-17 22:00:00,charged_twice,63
tkt_01322,user_05685,2024-04-23 13:00:00,payment_failed,66
tkt_01323,user_05687,2024-05-22 19:00:00,charged_twice,29
tkt_01324,user_05702,2024-01-25 15:00:00,payment_failed,47
tkt_01325,user_05705,2024-01-11 08:00:00,charged_twice,16
tkt_01326,user_05708,2024-03-23 09:00:00,payment_failed,34
tkt_01327,user_05718,2024-05-10 18:00:00,charged_twice,57
tkt_01328,user_05724,2024-02-20 15:00:00,payment_failed,12
tkt_01329,user_05725,2024-02-01 06:00:00,charged_twice,58
tkt_01330,user_05728,2024-03-17 16:00:00,fraud,56
tkt_01331,user_05728,2024-02-28 16:00:00,payment_failed,1
tkt_01332,user_05740,2024-01-30 20:00:00,charged_twice,45
tkt_01333,user_05749,2024-01-19 20:00:00,charged_twice,50
tkt_01334,user_05754,2024-01-18 19:00:00,other,13
tkt_01335,user_05757,2024-02-20 12:00:00,payment_failed,54
tkt_01336,user_05759,2024-01-20 08:00:00,fraud,36
tkt_01337,user_05759,2024-03-05 10:00:00,payment_failed,23
tkt_01338,user_05762,2024-05-06 19:00:00,other,20
tkt_01339,user_05769,2024-01-05 07:00:00,payment_failed,6
tkt_01340,user_05773,2024-02-07 22:00:00,fraud,39
tkt_01341,user_05773,2024-02-09 23:00:00,other,14
tkt_01342,user_05774,2024-03-16 23:00:00,charged_twice,29
tkt_01343,user_05776,2024-03-04 08:00:00,other,14
tkt_01344,user_05792,2024-02-12 17:00:00,payment_failed,23
tkt_01345,user_05796,2024-03-19 20:00:00,charged_twice,18
tkt_01346,user_05797,2024-01-31 09:00:00,charged_twice,33
tkt_01347,user_05798,2024-05-21 20:00:00,charged_twice,8
tkt_01348,user_05802,2024-03-08 18:00:00,payment_failed,18
tkt_01349,user_05804,2024-03-26 15:00:00,fraud,59
tkt_01350,user_05805,2024-01-12 16:00:00,other,63
tkt_01351,user_05816,2024-05-31 21:00:00,payment_failed,51
tkt_01352,user_05820,2024-04-21 03:00:00,payment_failed,57
tkt_01353,user_05821,2024-05-01 04:00:00,fraud,46
tkt_01354,user_05835,2024-04-13 10:00:00,payment_failed,5
tkt_01355,user_05836,2024-02-05 04:00:00,charged_twice,35
tkt_01356,user_05845,2024-02-19 03:00:00,payment_failed,19
tkt_01357,user_05847,2024-03-12 00:00:00,payment_failed,65
tkt_01358,user_05850,2024-03-28 06:00:00,fraud,33
tkt_01359,user_05854,2024-05-30 05:00:00,payment_failed,65
tkt_01360,user_05859,2024-02-20 06:00:00,fraud,52
tkt_01361,user_05885,2024-02-18 19:00:00,other,14
tkt_01362,user_05885,2024-04-22 10:00:00,fraud,40
tkt_01363,user_05894,2024-02-16 00:00:00,charged_twice,60
tkt_01364,user_05897,2024-03-16 01:00:00,other,17
tkt_01365,user_05911,2024-02-01 14:00:00,fraud,58
tkt_01366,user_05911,2024-03-10 06:00:00,payment_failed,24
tkt_01367,user_05915,2024-04-09 18:00:00,payment_failed,62
tkt_01368,user_05924,2024-01-30 17:00:00,charged_twice,34
tkt_01369,user_05927,2024-03-09 13:00:00,charged_twice,8
tkt_01370,user_05943,2024-05-31 17:00:00,payment_failed,14
tkt_01371,user_05947,2024-03-12 02:00:00,charged_twice,1
tkt_01372,user_05955,2024-02-21 14:00:00,fraud,60
tkt_01373,user_05956,2024-06-01 09:00:00,charged_twice,17
tkt_01374,user_05959,2024-01-26 03:00:00,payment_failed,19
tkt_01375,user_05965,2024-05-12 22:00:00,payment_failed,22
tkt_01376,user_05966,2024-01-26 09:00:00,payment_failed,60
tkt_01377,user_05967,2024-05-12 23:00:00,fraud,65
tkt_01378,user_05984,2024-04-19 01:00:00,charged_twice,27
tkt_01379,user_05991,2024-03-14 20:00:00,payment_failed,62
tkt_01380,user_06003,2024-04-11 21:00:00,fraud,63
tkt_01381,user_06017,2024-02-25 18:00:00,payment_failed,8
tkt_01382,user_06018,2024-04-13 02:00:00,payment_failed,32
tkt_01383,user_06021,2024-02-23 07:00:00,charged_twice,15
tkt_01384,user_06024,2024-03-26 10:00:00,charged_twice,45
tkt_01385,user_06026,2024-05-07 12:00:00,payment_failed,66
tkt_01386,user_06027,2024-05-01 14:00:00,payment_failed,55
tkt_01387,user_06028,2024-03-16 15:00:00,other,35
tkt_01388,user_06034,2024-03-26 06:00:00,charged_twice,37
tkt_01389,user_06039,2024-03-26 08:00:00,fraud,44
tkt_01390,user_06044,2024-05-26 01:00:00,payment_failed,53
tkt_01391,user_06047,2024-02-26 03:00:00,payment_failed,56
tkt_01392,user_06048,2024-02-20 22:00:00,fraud,34
tkt_01393,user_06052,2024-04-23 04:00:00,charged_twice,11
tkt_01394,user_06058,2024-05-19 08:00:00,fraud,21
tkt_01395,user_06062,2024-02-14 23:00:00,charged_twice,37
tkt_01396,user_06063,2024-03-23 08:00:00,fraud,22
tkt_01397,user_06065,2024-03-01 16:00:00,charged_twice,38
tkt_01398,user_06068,2024-06-23 17:00:00,payment_failed,48
tkt_01399,user_06068,2024-03-17 21:00:00,charged_twice,51
tkt_01400,user_06076,2024-01-16 23:00:00,payment_failed,61
tkt_01401,user_06076,2024-03-17 22:00:00,charged_twice,43
tkt_01402,user_06079,2024-04-19 14:00:00,charged_twice,19
tkt_01403,user_06082,2024-03-26 23:00:00,payment_failed,69
tkt_01404,user_06088,2024-02-23 04:00:00,fraud,5
tkt_01405,user_06091,2024-05-14 02:00:00,fraud,43
tkt_01406,user_06091,2024-03-30 10:00:00,charged_twice,65
tkt_01407,user_06092,2024-06-16 08:00:00,charged_twice,18
tkt_01408,user_06101,2024-06-02 22:00:00,charged_twice,35
tkt_01409,user_06112,2024-03-11 14:00:00,other,15
tkt_01410,user_06114,2024-03-25 14:00:00,charged_twice,28
tkt_01411,user_06115,2024-02-28 00:00:00,charged_twice,22
tkt_01412,user_06115,2024-01-10 01:00:00,charged_twice,48
tkt_01413,user_06116,2024-06-25 09:00:00,payment_failed,33
tkt_01414,user_06117,2024-06-07 04:00:00,payment_failed,50
tkt_01415,user_06127,2024-03-15 13:00:00,fraud,66
tkt_01416,user_06131,2024-03-30 17:00:00,payment_failed,16
tkt_01417,user_06135,2024-04-10 15:00:00,payment_failed,8
tkt_01418,user_06144,2024-05-02 02:00:00,fraud,1
tkt_01419,user_06145,2024-02-13 17:00:00,fraud,31
tkt_01420,user_06151,2024-02-29 05:00:00,charged_twice,70
tkt_01421,user_06156,2024-04-26 13:00:00,payment_failed,41
tkt_01422,user_06159,2024-02-25 05:00:00,charged_twice,40
tkt_01423,user_06160,2024-04-17 15:00:00,payment_failed,34
tkt_01424,user_06164,2024-04-04 09:00:00,other,70
tkt_01425,user_06165,2024-05-26 01:00:00,payment_failed,43
tkt_01426,user_06167,2024-03-10 17:00:00,fraud,30
tkt_01427,user_06169,2024-05-26 01:00:00,payment_failed,3
tkt_01428,user_06169,2024-04-23 07:00:00,fraud,15
tkt_01429,user_06170,2024-03-24 10:00:00,payment_failed,44
tkt_01430,user_06176,2024-02-06 21:00:00,charged_twice,13
tkt_01431,user_06183,2024-03-29 02:00:00,fraud,68
tkt_01432,user_06188,2024-03-12 19:00:00,charged_twice,27
tkt_01433,user_06189,2024-02-22 05:00:00,fraud,66
tkt_01434,user_06194,2024-02-17 19:00:00,charged_twice,12
tkt_01435,user_06196,2024-05-27 14:00:00,fraud,19
tkt_01436,user_06198,2024-04-14 10:00:00,fraud,25
tkt_01437,user_06210,2024-05-09 03:00:00,other,8
tkt_01438,user_06210,2024-04-17 21:00:00,charged_twice,17
tkt_01439,user_06214,2024-03-31 20:00:00,charged_twice,10
tkt_01440,user_06214,2024-04-29 11:00:00,fraud,20
tkt_01441,user_06221,2024-05-11 16:00:00,fraud,39
tkt_01442,user_06226,2024-03-27 15:00:00,payment_failed,15
tkt_01443,user_06226,2024-02-07 15:00:00,payment_failed,6
tkt_01444,user_06242,2024-04-14 21:00:00,payment_failed,37
tkt_01445,user_06247,2024-03-01 22:00:00,payment_failed,61
tkt_01446,user_06251,2024-05-08 20:00:00,other,36
tkt_01447,user_06251,2024-04-27 15:00:00,charged_twice,14
tkt_01448,user_06253,2024-04-10 21:00:00,other,32
tkt_01449,user_06255,2024-03-16 01:00:00,payment_failed,46
tkt_01450,user_06256,2024-01-25 10:00:00,payment_failed,6
tkt_01451,user_06258,2024-05-29 11:00:00,payment_failed,43
tkt_01452,user_06266,2024-04-26 18:00:00,fraud,56
tkt_01453,user_06267,2024-03-13 16:00:00,payment_failed,7
tkt_01454,user_06268,2024-03-17 04:00:00,payment_failed,55
tkt_01455,user_06269,2024-05-06 21:00:00,fraud,31
tkt_01456,user_06269,2024-05-04 10:00:00,payment_failed,4
tkt_01457,user_06273,2024-03-30 14:00:00,payment_failed,27
tkt_01458,user_06276,2024-03-21 00:00:00,other,40
tkt_01459,user_06284,2024-03-07 09:00:00,charged_twice,26
tkt_01460,user_06286,2024-05-20 12:00:00,fraud,19
tkt_01461,user_06292,2024-01-14 12:00:00,fraud,3
tkt_01462,user_06298,2024-01-23 03:00:00,payment_failed,19
tkt_01463,user_06308,2024-02-24 05:00:00,charged_twice,26
tkt_01464,user_06309,2024-02-27 20:00:00,payment_failed,20
tkt_01465,user_06310,2024-05-01 23:00:00,payment_failed,26
tkt_01466,user_06310,2024-03-17 13:00:00,payment_failed,48
tkt_01467,user_06311,2024-02-19 16:00:00,other,51
tkt_01468,user_06312,2024-01-30 06:00:00,charged_twice,3
tkt_01469,user_06317,2024-02-02 03:00:00,payment_failed,35
tkt_01470,user_06321,2024-01-17 14:00:00,payment_failed,61
tkt_01471,user_06326,2024-03-25 13:00:00,charged_twice,53
tkt_01472,user_06332,2024-05-15 22:00:00,payment_failed,2
tkt_01473,user_06337,2024-03-16 08:00:00,payment_failed,29
tkt_01474,user_06337,2024-04-22 05:00:00,fraud,70
tkt_01475,user_06337,2024-05-31 01:00:00,charged_twice,14
tkt_01476,user_06338,2024-02-14 04:00:00,payment_failed,56
tkt_01477,user_06338,2024-05-08 08:00:00,payment_failed,29
tkt_01478,user_06345,2024-04-26 12:00:00,charged_twice,45
tkt_01479,user_06351,2024-06-01 09:00:00,fraud,42
tkt_01480,user_06365,2024-02-20 09:00:00,fraud,32
tkt_01481,user_06368,2024-04-11 00:00:00,payment_failed,68
tkt_01482,user_06368,2024-01-21 11:00:00,fraud,43
tkt_01483,user_06373,2024-03-25 13:00:00,charged_twice,49
tkt_01484,user_06384,2024-05-04 08:00:00,charged_twice,36
tkt_01485,user_06390,2024-05-01 15:00:00,fraud,60
tkt_01486,user_06393,2024-05-01 22:00:00,charged_twice,4
tkt_01487,user_06398,2024-04-29 01:00:00,charged_twice,1
tkt_01488,user_06401,2024-06-14 18:00:00,payment_failed,49
tkt_01489,user_06406,2024-02-23 14:00:00,payment_failed,17
tkt_01490,user_06407,2024-02-03 15:00:00,payment_failed,69
tkt_01491,user_06408,2024-03-13 16:00:00,charged_twice,70
tkt_01492,user_06422,2024-05-16 22:00:00,charged_twice,28
tkt_01493,user_06422,2024-04-03 04:00:00,payment_failed,16
tkt_01494,user_06423,2024-01-20 02:00:00,payment_failed,69
tkt_01495,user_06424,2024-02-02 03:00:00,charged_twice,56
tkt_01496,user_06427,2024-04-29 06:00:00,payment_failed,26
tkt_01497,user_06428,2024-02-05 07:00:00,fraud,43
tkt_01498,user_06429,2024-06-04 22:00:00,payment_failed,57
tkt_01499,user_06431,2024-03-07 13:00:00,charged_twice,70
tkt_01500,user_06432,2024-04-30 05:00:00,payment_failed,68
tkt_01501,user_06434,2024-05-18 08:00:00,payment_failed,41
tkt_01502,user_06449,2024-04-11 16:00:00,payment_failed,30
tkt_01503,user_06459,2024-01-19 16:00:00,payment_failed,23
tkt_01504,user_06463,2024-04-30 06:00:00,payment_failed,65
tkt_01505,user_06468,2024-04-17 03:00:00,fraud,33
tkt_01506,user_06468,2024-04-26 20:00:00,payment_failed,61
tkt_01507,user_06470,2024-02-02 21:00:00,charged_twice,67
tkt_01508,user_06475,2024-03-01 16:00:00,payment_failed,64
tkt_01509,user_06476,2024-02-23 21:00:00,payment_failed,18
tkt_01510,user_06478,2024-04-15 17:00:00,charged_twice,24
tkt_01511,user_06479,2024-02-05 03:00:00,charged_twice,51
tkt_01512,user_06480,2024-05-14 22:00:00,charged_twice,16
tkt_01513,user_06484,2024-01-19 07:00:00,other,64
tkt_01514,user_06489,2024-03-22 20:00:00,other,55
tkt_01515,user_06504,2024-03-29 15:00:00,payment_failed,41
tkt_01516,user_06513,2024-02-02 01:00:00,payment_failed,38
tkt_01517,user_06517,2024-04-23 06:00:00,fraud,49
tkt_01518,user_06529,2024-02-28 15:00:00,fraud,1
tkt_01519,user_06531,2024-05-14 11:00:00,payment_failed,35
tkt_01520,user_06534,2024-03-08 12:00:00,other,21
tkt_01521,user_06548,2024-04-24 12:00:00,other,19
tkt_01522,user_06554,2024-04-23 22:00:00,payment_failed,22
tkt_01523,user_06556,2024-04-12 11:00:00,fraud,60
tkt_01524,user_06557,2024-04-07 16:00:00,fraud,12
tkt_01525,user_06558,2024-05-22 21:00:00,payment_failed,43
tkt_01526,user_06559,2024-04-22 21:00:00,other,52
tkt_01527,user_06563,2024-02-05 20:00:00,charged_twice,29
tkt_01528,user_06565,2024-03-21 12:00:00,fraud,28
tkt_01529,user_06566,2024-04-27 19:00:00,fraud,35
tkt_01530,user_06567,2024-05-26 15:00:00,fraud,53
tkt_01531,user_06569,2024-03-14 21:00:00,payment_failed,4
tkt_01532,user_06569,2024-05-04 17:00:00,payment_failed,35
tkt_01533,user_06570,2024-03-26 01:00:00,charged_twice,70
tkt_01534,user_06577,2024-06-06 07:00:00,charged_twice,70
tkt_01535,user_06578,2024-03-22 05:00:00,payment_failed,68
tkt_01536,user_06578,2024-04-14 11:00:00,other,23
tkt_01537,user_06591,2024-02-17 20:00:00,payment_failed,8
tkt_01538,user_06591,2024-04-02 05:00:00,other,2
tkt_01539,user_06595,2024-03-22 13:00:00,fraud,15
tkt_01540,user_06596,2024-02-24 16:00:00,fraud,40
tkt_01541,user_06597,2024-02-20 20:00:00,fraud,39
tkt_01542,user_06597,2024-04-29 20:00:00,payment_failed,31
tkt_01543,user_06604,2024-03-04 05:00:00,charged_twice,40
tkt_01544,user_06614,2024-05-11 02:00:00,fraud,40
tkt_01545,user_06617,2024-03-28 04:00:00,fraud,34
tkt_01546,user_06618,2024-03-24 02:00:00,payment_failed,67
tkt_01547,user_06621,2024-05-03 22:00:00,charged_twice,20
tkt_01548,user_06623,2024-02-11 13:00:00,payment_failed,37
tkt_01549,user_06636,2024-05-31 13:00:00,fraud,62
tkt_01550,user_06638,2024-06-18 01:00:00,charged_twice,71
tkt_01551,user_06645,2024-01-29 20:00:00,other,70
tkt_01552,user_06650,2024-01-20 23:00:00,fraud,11
tkt_01553,user_06654,2024-05-19 23:00:00,charged_twice,50
tkt_01554,user_06656,2024-04-04 05:00:00,charged_twice,46
tkt_01555,user_06659,2024-04-07 08:00:00,payment_failed,20
tkt_01556,user_06660,2024-03-03 07:00:00,fraud,26
tkt_01557,user_06661,2024-06-22 22:00:00,payment_failed,24
tkt_01558,user_06662,2024-04-24 14:00:00,payment_failed,59
tkt_01559,user_06667,2024-04-24 02:00:00,payment_failed,26
tkt_01560,user_06671,2024-02-15 03:00:00,fraud,39
tkt_01561,user_06672,2024-02-02 13:00:00,payment_failed,32
tkt_01562,user_06674,2024-03-18 07:00:00,payment_failed,15
tkt_01563,user_06675,2024-03-01 14:00:00,payment_failed,26
tkt_01564,user_06677,2024-05-03 10:00:00,charged_twice,56
tkt_01565,user_06681,2024-01-19 11:00:00,charged_twice,65
tkt_01566,user_06681,2024-03-14 19:00:00,payment_failed,10
tkt_01567,user_06684,2024-04-06 11:00:00,payment_failed,3
tkt_01568,user_06685,2024-03-28 04:00:00,fraud,38
tkt_01569,user_06686,2024-05-19 23:00:00,payment_failed,37
tkt_01570,user_06691,2024-06-05 02:00:00,other,19
tkt_01571,user_06694,2024-03-05 07:00:00,payment_failed,13
tkt_01572,user_06703,2024-04-19 09:00:00,charged_twice,46
tkt_01573,user_06704,2024-05-20 07:00:00,other,21
tkt_01574,user_06705,2024-03-29 11:00:00,other,51
tkt_01575,user_06706,2024-05-17 07:00:00,fraud,32
tkt_01576,user_06710,2024-02-01 18:00:00,charged_twice,35
tkt_01577,user_06716,2024-03-21 21:00:00,fraud,21
tkt_01578,user_06718,2024-05-09 09:00:00,payment_failed,7
tkt_01579,user_06721,2024-05-02 11:00:00,fraud,43
tkt_01580,user_06725,2024-05-09 21:00:00,charged_twice,19
tkt_01581,user_06735,2024-03-06 08:00:00,payment_failed,57
tkt_01582,user_06736,2024-02-23 15:00:00,charged_twice,12
tkt_01583,user_06738,2024-04-19 09:00:00,other,3
tkt_01584,user_06750,2024-04-07 08:00:00,other,13
tkt_01585,user_06752,2024-03-10 22:00:00,payment_failed,54
tkt_01586,user_06754,2024-04-21 11:00:00,charged_twice,28
tkt_01587,user_06755,2024-03-28 01:00:00,payment_failed,45
tkt_01588,user_06756,2024-04-03 14:00:00,payment_failed,15
tkt_01589,user_06759,2024-05-29 02:00:00,payment_failed,50
tkt_01590,user_06763,2024-05-06 01:00:00,payment_failed,66
tkt_01591,user_06764,2024-05-06 22:00:00,payment_failed,55
tkt_01592,user_06770,2024-03-08 20:00:00,other,37
tkt_01593,user_06773,2024-03-10 18:00:00,fraud,63
tkt_01594,user_06774,2024-04-07 09:00:00,fraud,23
tkt_01595,user_06795,2024-04-15 15:00:00,fraud,21
tkt_01596,user_06795,2024-03-17 20:00:00,charged_twice,31
tkt_01597,user_06795,2024-02-22 00:00:00,fraud,49
tkt_01598,user_06798,2024-03-02 21:00:00,other,12
tkt_01599,user_06801,2024-04-07 09:00:00,payment_failed,65
tkt_01600,user_06803,2024-04-16 05:00:00,fraud,31
tkt_01601,user_06807,2024-03-14 18:00:00,fraud,14
tkt_01602,user_06809,2024-06-11 02:00:00,fraud,12
tkt_01603,user_06816,2024-04-23 00:00:00,payment_failed,15
tkt_01604,user_06816,2024-03-27 22:00:00,fraud,51
tkt_01605,user_06822,2024-03-31 13:00:00,payment_failed,27
tkt_01606,user_06822,2024-03-06 02:00:00,charged_twice,68
tkt_01607,user_06827,2024-03-15 14:00:00,charged_twice,69
tkt_01608,user_06834,2024-03-25 18:00:00,fraud,60
tkt_01609,user_06834,2024-02-23 06:00:00,payment_failed,27
tkt_01610,user_06838,2024-04-25 06:00:00,charged_twice,57
tkt_01611,user_06850,2024-04-05 04:00:00,fraud,37
tkt_01612,user_06852,2024-03-09 14:00:00,payment_failed,48
tkt_01613,user_06867,2024-04-03 01:00:00,charged_twice,5
tkt_01614,user_06868,2024-02-24 18:00:00,fraud,66
tkt_01615,user_06872,2024-05-26 11:00:00,other,38
tkt_01616,user_06881,2024-04-29 15:00:00,payment_failed,70
tkt_01617,user_06900,2024-05-15 21:00:00,payment_failed,53
tkt_01618,user_06904,2024-02-20 03:00:00,other,15
tkt_01619,user_06913,2024-03-16 05:00:00,fraud,43
tkt_01620,user_06913,2024-04-20 17:00:00,payment_failed,64
tkt_01621,user_06915,2024-04-06 03:00:00,payment_failed,25
tkt_01622,user_06920,2024-03-12 09:00:00,other,50
tkt_01623,user_06929,2024-01-12 03:00:00,payment_failed,51
tkt_01624,user_06930,2024-02-23 12:00:00,charged_twice,18
tkt_01625,user_06931,2024-04-24 05:00:00,charged_twice,24
tkt_01626,user_06932,2024-04-19 05:00:00,payment_failed,36
tkt_01627,user_06946,2024-02-05 20:00:00,charged_twice,32
tkt_01628,user_06950,2024-04-12 06:00:00,payment_failed,16
tkt_01629,user_06952,2024-04-09 01:00:00,charged_twice,68
tkt_01630,user_06952,2024-05-05 13:00:00,payment_failed,34
tkt_01631,user_06955,2024-03-23 03:00:00,payment_failed,42
tkt_01632,user_06955,2024-05-15 06:00:00,charged_twice,14
tkt_01633,user_06958,2024-04-16 02:00:00,charged_twice,16
tkt_01634,user_06959,2024-05-14 21:00:00,payment_failed,70
tkt_01635,user_06961,2024-04-25 16:00:00,other,55
tkt_01636,user_06961,2024-01-25 10:00:00,payment_failed,37
tkt_01637,user_06969,2024-02-10 19:00:00,charged_twice,59
tkt_01638,user_06970,2024-03-23 23:00:00,payment_failed,47
tkt_01639,user_06976,2024-03-17 20:00:00,charged_twice,57
tkt_01640,user_06985,2024-03-25 16:00:00,fraud,29
tkt_01641,user_06989,2024-05-03 02:00:00,fraud,15
tkt_01642,user_06992,2024-05-08 02:00:00,fraud,69
tkt_01643,user_06996,2024-05-07 16:00:00,charged_twice,48
tkt_01644,user_06996,2024-03-02 09:00:00,charged_twice,11
tkt_01645,user_06998,2024-03-21 04:00:00,payment_failed,70
tkt_01646,user_06999,2024-02-09 01:00:00,payment_failed,44
tkt_01647,user_06999,2024-02-03 02:00:00,charged_twice,64
tkt_01648,user_07008,2024-03-06 20:00:00,other,45
tkt_01649,user_07009,2024-03-04 01:00:00,other,2
tkt_01650,user_07009,2024-03-07 06:00:00,charged_twice,6
tkt_01651,user_07010,2024-04-13 12:00:00,fraud,67
tkt_01652,user_07015,2024-02-15 17:00:00,other,5
tkt_01653,user_07018,2024-05-03 22:00:00,payment_failed,40
tkt_01654,user_07021,2024-04-20 09:00:00,payment_failed,57
tkt_01655,user_07023,2024-05-10 16:00:00,fraud,18
tkt_01656,user_07027,2024-04-08 02:00:00,payment_failed,55
tkt_01657,user_07035,2024-04-25 21:00:00,charged_twice,11
tkt_01658,user_07037,2024-05-16 16:00:00,fraud,12
tkt_01659,user_07048,2024-05-18 19:00:00,payment_failed,53
tkt_01660,user_07053,2024-04-09 17:00:00,payment_failed,31
tkt_01661,user_07061,2024-05-09 08:00:00,payment_failed,23
tkt_01662,user_07062,2024-04-06 12:00:00,payment_failed,12
tkt_01663,user_07068,2024-03-17 23:00:00,charged_twice,53
tkt_01664,user_07068,2024-02-25 20:00:00,payment_failed,61
tkt_01665,user_07068,2024-02-19 00:00:00,charged_twice,4
tkt_01666,user_07069,2024-05-03 00:00:00,fraud,64
tkt_01667,user_07073,2024-01-26 04:00:00,charged_twice,18
tkt_01668,user_07085,2024-05-13 20:00:00,payment_failed,22
tkt_01669,user_07090,2024-04-28 03:00:00,payment_failed,1
tkt_01670,user_07098,2024-04-01 15:00:00,payment_failed,40
tkt_01671,user_07099,2024-02-12 19:00:00,charged_twice,62
tkt_01672,user_07099,2024-02-17 12:00:00,payment_failed,24
tkt_01673,user_07099,2024-02-01 15:00:00,other,14
tkt_01674,user_07100,2024-05-15 12:00:00,fraud,46
tkt_01675,user_07103,2024-03-10 05:00:00,fraud,27
tkt_01676,user_07110,2024-05-05 07:00:00,fraud,43
tkt_01677,user_07117,2024-04-19 09:00:00,charged_twice,47
tkt_01678,user_07117,2024-04-20 05:00:00,payment_failed,57
tkt_01679,user_07118,2024-03-14 21:00:00,payment_failed,36
tkt_01680,user_07119,2024-05-06 22:00:00,charged_twice,6
tkt_01681,user_07121,2024-03-16 22:00:00,other,58
tkt_01682,user_07123,2024-04-06 22:00:00,payment_failed,33
tkt_01683,user_07123,2024-02-19 17:00:00,charged_twice,6
tkt_01684,user_07128,2024-05-09 04:00:00,charged_twice,62
tkt_01685,user_07130,2024-04-08 08:00:00,fraud,31
tkt_01686,user_07140,2024-04-22 08:00:00,fraud,5
tkt_01687,user_07141,2024-05-20 17:00:00,charged_twice,4
tkt_01688,user_07144,2024-04-29 02:00:00,payment_failed,3
tkt_01689,user_07144,2024-03-11 13:00:00,fraud,53
tkt_01690,user_07145,2024-05-10 14:00:00,charged_twice,5
tkt_01691,user_07148,2024-03-10 12:00:00,charged_twice,22
tkt_01692,user_07150,2024-03-17 16:00:00,payment_failed,49
tkt_01693,user_07150,2024-02-07 13:00:00,payment_failed,68
tkt_01694,user_07151,2024-02-21 03:00:00,payment_failed,25
tkt_01695,user_07159,2024-01-21 04:00:00,charged_twice,71
tkt_01696,user_07179,2024-03-03 05:00:00,fraud,56
tkt_01697,user_07185,2024-04-29 03:00:00,payment_failed,1
tkt_01698,user_07186,2024-02-19 08:00:00,charged_twice,68
tkt_01699,user_07186,2024-02-09 17:00:00,payment_failed,45
tkt_01700,user_07188,2024-05-06 12:00:00,other,5
tkt_01701,user_07193,2024-02-24 01:00:00,payment_failed,16
tkt_01702,user_07196,2024-02-15 23:00:00,fraud,36
tkt_01703,user_07201,2024-02-22 04:00:00,fraud,45
tkt_01704,user_07202,2024-02-29 01:00:00,payment_failed,20
tkt_01705,user_07205,2024-04-22 10:00:00,fraud,51
tkt_01706,user_07216,2024-06-01 04:00:00,other,49
tkt_01707,user_07219,2024-06-02 20:00:00,charged_twice,36
tkt_01708,user_07224,2024-05-06 18:00:00,fraud,57
tkt_01709,user_07224,2024-02-23 17:00:00,other,47
tkt_01710,user_07225,2024-02-14 12:00:00,fraud,6
tkt_01711,user_07227,2024-05-12 20:00:00,charged_twice,42
tkt_01712,user_07227,2024-03-15 21:00:00,payment_failed,48
tkt_01713,user_07229,2024-05-17 22:00:00,other,47
tkt_01714,user_07235,2024-05-11 16:00:00,charged_twice,25
tkt_01715,user_07239,2024-05-13 07:00:00,fraud,67
tkt_01716,user_07240,2024-01-10 21:00:00,charged_twice,38
tkt_01717,user_07244,2024-02-26 01:00:00,payment_failed,26
tkt_01718,user_07253,2024-04-15 18:00:00,charged_twice,1
tkt_01719,user_07255,2024-03-25 14:00:00,charged_twice,64
tkt_01720,user_07259,2024-02-15 04:00:00,charged_twice,20
tkt_01721,user_07267,2024-04-16 16:00:00,payment_failed,22
tkt_01722,user_07268,2024-06-02 11:00:00,payment_failed,20
tkt_01723,user_07270,2024-02-23 04:00:00,payment_failed,7
tkt_01724,user_07277,2024-04-24 08:00:00,payment_failed,35
tkt_01725,user_07279,2024-02-24 11:00:00,other,27
tkt_01726,user_07282,2024-02-05 22:00:00,other,11
tkt_01727,user_07286,2024-05-10 09:00:00,charged_twice,25
tkt_01728,user_07286,2024-02-21 05:00:00,other,4
tkt_01729,user_07292,2024-02-27 11:00:00,charged_twice,63
tkt_01730,user_07293,2024-05-16 05:00:00,charged_twice,40
tkt_01731,user_07302,2024-04-04 11:00:00,payment_failed,66
tkt_01732,user_07302,2024-01-25 20:00:00,charged_twice,40
tkt_01733,user_07305,2024-05-16 11:00:00,charged_twice,52
